Target,DE_R1_mock,DE_R25_mock,DE_R1_R25,R1_LFC,R25_LFC,abs_R1_FC,abs_R25_FC,mean_fc
Glyma.06G089000,no,yes,no,0.326197254,0.506694804,0.326197254,0.506694804,0.416446029
Glyma.06G090700,no,yes,no,-1.089840471,-1.290648769,1.089840471,1.290648769,1.19024462
Glyma.06G090800,no,yes,no,0.654347575,0.735128831,0.654347575,0.735128831,0.694738203
Glyma.06G091700,no,yes,no,-0.405767664,-0.467369449,0.405767664,0.467369449,0.436568556
Glyma.06G097600,yes,yes,no,0.695140026,1.12170197,0.695140026,1.12170197,0.908420998
Glyma.06G100600,no,yes,no,-0.245892436,-0.663545214,0.245892436,0.663545214,0.454718825
Glyma.06G100900,yes,yes,no,4.725446701,5.212253508,4.725446701,5.212253508,4.968850105
Glyma.06G102000,yes,yes,no,1.602881114,2.19200243,1.602881114,2.19200243,1.897441772
Glyma.06G102100,no,yes,no,0.83937836,1.103608375,0.83937836,1.103608375,0.971493368
Glyma.06G102300,yes,yes,no,4.883085993,6.699270087,4.883085993,6.699270087,5.79117804
Glyma.06G102400,no,yes,yes,0.28113506,-1.499623164,0.28113506,1.499623164,0.890379112
Glyma.06G104600,yes,yes,no,1.454511625,1.449801567,1.454511625,1.449801567,1.452156596
Glyma.06G104800,no,yes,no,1.057283947,1.446688611,1.057283947,1.446688611,1.251986279
Glyma.06G105600,no,yes,no,0.714830248,1.664248436,0.714830248,1.664248436,1.189539342
Glyma.06G105700,no,yes,no,-0.317425757,-0.543324811,0.317425757,0.543324811,0.430375284
Glyma.06G105900,yes,yes,no,0.774099884,1.196148306,0.774099884,1.196148306,0.985124095
Glyma.06G106100,yes,yes,no,2.002181598,2.889241404,2.002181598,2.889241404,2.445711501
Glyma.06G107200,yes,yes,no,0.855004955,1.179196383,0.855004955,1.179196383,1.017100669
Glyma.06G107700,no,yes,no,-1.068820889,-1.27914601,1.068820889,1.27914601,1.17398345
Glyma.06G108100,no,yes,no,0.48977932,0.950292711,0.48977932,0.950292711,0.720036016
Glyma.06G109300,yes,yes,no,-0.994885196,-1.065262582,0.994885196,1.065262582,1.030073889
Glyma.06G110400,no,yes,no,-0.812703562,-1.020404042,0.812703562,1.020404042,0.916553802
Glyma.06G110700,yes,yes,no,3.400145481,4.272080326,3.400145481,4.272080326,3.836112904
Glyma.06G111000,no,yes,no,0.418103812,0.594296201,0.418103812,0.594296201,0.506200006
Glyma.06G111300,yes,yes,no,3.323920758,3.997952029,3.323920758,3.997952029,3.660936394
Glyma.06G111400,no,yes,no,0.637040431,0.882565807,0.637040431,0.882565807,0.759803119
Glyma.06G111600,yes,yes,no,-2.120526814,-2.145551809,2.120526814,2.145551809,2.133039311
Glyma.06G113200,yes,yes,no,-1.741940085,-1.962647075,1.741940085,1.962647075,1.85229358
Glyma.06G114000,yes,yes,no,1.625362058,2.066052043,1.625362058,2.066052043,1.84570705
Glyma.06G114200,yes,yes,no,2.828303499,3.148496154,2.828303499,3.148496154,2.988399827
Glyma.06G114300,no,yes,no,3.21944051,4.646006692,3.21944051,4.646006692,3.932723601
Glyma.06G114400,yes,yes,no,0.628752311,1.306829271,0.628752311,1.306829271,0.967790791
Glyma.06G114600,no,yes,no,0.539408424,1.118340822,0.539408424,1.118340822,0.828874623
Glyma.06G115300,no,yes,no,-0.700958442,-1.108455868,0.700958442,1.108455868,0.904707155
Glyma.06G115800,no,yes,no,-1.583171156,-2.412601192,1.583171156,2.412601192,1.997886174
Glyma.06G116200,no,yes,no,0.681385852,0.977653076,0.681385852,0.977653076,0.829519464
Glyma.06G117000,no,yes,no,0.577252208,2.03908575,0.577252208,2.03908575,1.308168979
Glyma.06G117200,no,yes,no,-1.282398376,-2.191912495,1.282398376,2.191912495,1.737155436
Glyma.06G118700,no,yes,yes,-0.533957497,3.863036427,0.533957497,3.863036427,2.198496962
Glyma.06G119300,no,yes,no,2.02621677,3.291960977,2.02621677,3.291960977,2.659088873
Glyma.06G119400,no,yes,no,-0.460174012,-0.705343418,0.460174012,0.705343418,0.582758715
Glyma.06G119500,no,yes,no,-0.67843536,-1.180660279,0.67843536,1.180660279,0.92954782
Glyma.06G119700,no,yes,no,0.533217413,0.675921273,0.533217413,0.675921273,0.604569343
Glyma.06G121000,yes,yes,no,6.02848423,6.828245588,6.02848423,6.828245588,6.428364909
Glyma.06G121400,yes,yes,no,-2.553086668,-2.501432496,2.553086668,2.501432496,2.527259582
Glyma.06G122400,yes,yes,no,-1.572043102,-1.420370973,1.572043102,1.420370973,1.496207037
Glyma.06G122600,yes,yes,no,1.709631746,1.726678954,1.709631746,1.726678954,1.71815535
Glyma.06G123800,yes,yes,no,2.878515839,3.662624144,2.878515839,3.662624144,3.270569991
Glyma.06G124500,no,yes,no,-0.338270443,-0.638933704,0.338270443,0.638933704,0.488602074
Glyma.06G124600,no,yes,no,0.435213457,0.696081982,0.435213457,0.696081982,0.565647719
Glyma.06G124800,no,yes,no,-0.267648343,-1.14714827,0.267648343,1.14714827,0.707398307
Glyma.06G125200,no,yes,no,0.738566938,1.176964799,0.738566938,1.176964799,0.957765869
Glyma.06G125300,yes,yes,no,-1.250232887,-1.002034939,1.250232887,1.002034939,1.126133913
Glyma.06G125600,no,yes,no,1.757770889,3.559857927,1.757770889,3.559857927,2.658814408
Glyma.06G126100,no,yes,no,-0.984998978,-1.371294325,0.984998978,1.371294325,1.178146651
Glyma.06G126500,no,yes,no,0.885863504,1.670605938,0.885863504,1.670605938,1.278234721
Glyma.06G127900,no,yes,no,-0.46925275,-0.848187208,0.46925275,0.848187208,0.658719979
Glyma.06G129300,no,yes,no,-1.291754721,-1.782228592,1.291754721,1.782228592,1.536991657
Glyma.06G130900,no,yes,no,-1.090578862,-1.126429732,1.090578862,1.126429732,1.108504297
Glyma.06G131300,no,yes,no,-0.64876283,-1.14404999,0.64876283,1.14404999,0.89640641
Glyma.06G131800,no,yes,no,1.072155256,1.58556107,1.072155256,1.58556107,1.328858163
Glyma.06G132100,no,yes,no,0.656344567,1.072875765,0.656344567,1.072875765,0.864610166
Glyma.06G132600,yes,yes,no,-1.497866792,-1.826789745,1.497866792,1.826789745,1.662328268
Glyma.06G132700,no,yes,no,1.006135969,1.828621901,1.006135969,1.828621901,1.417378935
Glyma.06G133300,no,yes,no,0.402964905,0.488546299,0.402964905,0.488546299,0.445755602
Glyma.06G133700,no,yes,no,-1.160894902,-1.655654911,1.160894902,1.655654911,1.408274906
Glyma.06G135100,no,yes,no,0.513097211,0.884871103,0.513097211,0.884871103,0.698984157
Glyma.06G136700,yes,yes,no,-1.136751043,-1.629603029,1.136751043,1.629603029,1.383177036
Glyma.06G139500,yes,yes,no,-1.906563946,-1.378628788,1.906563946,1.378628788,1.642596367
Glyma.06G140000,no,yes,no,-0.882121361,-1.070080112,0.882121361,1.070080112,0.976100736
Glyma.06G140300,no,yes,no,0.287555073,0.605930944,0.287555073,0.605930944,0.446743009
Glyma.06G141100,yes,yes,no,-0.706357138,-1.074696244,0.706357138,1.074696244,0.890526691
Glyma.06G141200,yes,yes,no,-1.037891734,-1.485019957,1.037891734,1.485019957,1.261455845
Glyma.06G141400,no,yes,no,1.707347511,2.748714364,1.707347511,2.748714364,2.228030937
Glyma.06G141500,no,yes,no,0.246991469,0.568701005,0.246991469,0.568701005,0.407846237
Glyma.06G141600,no,yes,no,1.478624839,3.13213021,1.478624839,3.13213021,2.305377524
Glyma.06G142200,no,yes,no,1.161565931,2.271195476,1.161565931,2.271195476,1.716380704
Glyma.06G143000,yes,yes,no,1.464615866,1.973896643,1.464615866,1.973896643,1.719256255
Glyma.06G143100,yes,yes,no,-1.330196981,-1.538265135,1.330196981,1.538265135,1.434231058
Glyma.06G143800,no,yes,no,0.406036855,0.642048269,0.406036855,0.642048269,0.524042562
Glyma.06G144100,no,yes,no,-0.619065992,-0.73337611,0.619065992,0.73337611,0.676221051
Glyma.06G145100,yes,yes,no,1.288601353,2.140975065,1.288601353,2.140975065,1.714788209
Glyma.06G145300,yes,yes,no,3.843535206,4.788633976,3.843535206,4.788633976,4.316084591
Glyma.06G145800,yes,yes,no,0.990431149,0.866360609,0.990431149,0.866360609,0.928395879
Glyma.06G146900,no,yes,no,-0.647118743,-0.811914889,0.647118743,0.811914889,0.729516816
Glyma.06G147200,no,yes,no,-0.886333662,-1.66024729,0.886333662,1.66024729,1.273290476
Glyma.06G148400,yes,yes,no,3.081529388,4.288307154,3.081529388,4.288307154,3.684918271
Glyma.06G149120,yes,yes,no,2.343837947,2.619741516,2.343837947,2.619741516,2.481789732
Glyma.06G149900,no,yes,no,0.751335835,0.913765708,0.751335835,0.913765708,0.832550772
Glyma.06G150100,no,yes,no,-0.196131358,-0.50952134,0.196131358,0.50952134,0.352826349
Glyma.06G150300,no,yes,no,-0.556363422,-0.828115616,0.556363422,0.828115616,0.692239519
Glyma.06G152500,no,yes,no,0.430203709,0.804066522,0.430203709,0.804066522,0.617135115
Glyma.06G153400,yes,yes,no,-1.300368503,-1.212375504,1.300368503,1.212375504,1.256372004
Glyma.06G153600,no,yes,no,0.804313338,1.462871546,0.804313338,1.462871546,1.133592442
Glyma.06G155500,no,yes,no,-0.339855016,-0.668996124,0.339855016,0.668996124,0.50442557
Glyma.06G157400,yes,yes,yes,2.152254094,3.333717171,2.152254094,3.333717171,2.742985633
Glyma.06G158200,yes,yes,no,-1.014011884,-0.814061223,1.014011884,0.814061223,0.914036554
Glyma.06G158400,yes,yes,no,-1.237671401,-1.359200863,1.237671401,1.359200863,1.298436132
Glyma.06G159800,no,yes,no,-0.290366488,-0.43872675,0.290366488,0.43872675,0.364546619
Glyma.06G159900,no,yes,no,-0.498873172,-0.719818952,0.498873172,0.719818952,0.609346062
Glyma.06G160100,no,yes,no,0.631040748,0.926851091,0.631040748,0.926851091,0.778945919
Glyma.06G162400,yes,yes,no,5.291400565,5.867610612,5.291400565,5.867610612,5.579505589
Glyma.06G162700,no,yes,no,-0.560532994,-0.798934582,0.560532994,0.798934582,0.679733788
Glyma.06G163700,no,yes,no,2.287473634,3.232768789,2.287473634,3.232768789,2.760121211
Glyma.06G164300,no,yes,no,-0.229807428,-0.634960966,0.229807428,0.634960966,0.432384197
Glyma.06G164800,no,yes,no,0.546892689,0.850331093,0.546892689,0.850331093,0.698611891
Glyma.06G166200,no,yes,no,0.235330321,0.500892253,0.235330321,0.500892253,0.368111287
Glyma.06G166700,no,yes,no,1.414595323,1.653732777,1.414595323,1.653732777,1.53416405
Glyma.06G167500,yes,yes,no,2.749120381,3.703031826,2.749120381,3.703031826,3.226076103
Glyma.06G168600,no,yes,no,-0.471518933,-0.755477591,0.471518933,0.755477591,0.613498262
Glyma.06G169100,yes,yes,no,-1.097264465,-1.513422676,1.097264465,1.513422676,1.305343571
Glyma.06G169400,no,yes,no,-1.538170656,-2.384299874,1.538170656,2.384299874,1.961235265
Glyma.06G169700,no,yes,no,-0.79571802,-1.077075205,0.79571802,1.077075205,0.936396613
Glyma.06G170100,yes,yes,no,-1.065665633,-0.781749679,1.065665633,0.781749679,0.923707656
Glyma.06G170800,no,yes,no,-0.786242258,-1.626889169,0.786242258,1.626889169,1.206565714
Glyma.06G171500,yes,yes,no,-0.64598429,-0.835694854,0.64598429,0.835694854,0.740839572
Glyma.06G171700,yes,yes,no,-1.293125048,-1.883934309,1.293125048,1.883934309,1.588529679
Glyma.06G172000,no,yes,no,0.279959272,0.601169884,0.279959272,0.601169884,0.440564578
Glyma.06G174200,yes,yes,no,-1.23951757,-1.638413186,1.23951757,1.638413186,1.438965378
Glyma.06G174700,no,yes,no,-0.338741223,-2.001164478,0.338741223,2.001164478,1.169952851
Glyma.06G175100,yes,yes,no,1.165240725,1.801917874,1.165240725,1.801917874,1.483579299
Glyma.06G176900,yes,yes,no,-1.267613672,-1.39886056,1.267613672,1.39886056,1.333237116
Glyma.06G178300,no,yes,no,0.410983204,0.536932115,0.410983204,0.536932115,0.47395766
Glyma.06G182200,no,yes,no,-1.015759705,-1.360665376,1.015759705,1.360665376,1.18821254
Glyma.06G182800,no,yes,no,0.302167105,0.644393316,0.302167105,0.644393316,0.473280211
Glyma.06G182900,yes,yes,no,-1.171491072,-1.604520055,1.171491072,1.604520055,1.388005563
Glyma.06G184200,no,yes,no,1.531955925,2.25192887,1.531955925,2.25192887,1.891942398
Glyma.06G184300,yes,yes,no,1.56868432,1.776226092,1.56868432,1.776226092,1.672455206
Glyma.06G184800,no,yes,no,-0.515262484,-0.792604318,0.515262484,0.792604318,0.653933401
Glyma.06G186200,no,yes,no,1.436801751,2.54339844,1.436801751,2.54339844,1.990100095
Glyma.06G186300,no,yes,no,0.539995488,0.861927705,0.539995488,0.861927705,0.700961597
Glyma.06G186800,yes,yes,no,0.633980413,0.712843405,0.633980413,0.712843405,0.673411909
Glyma.06G187200,yes,yes,no,0.829412046,1.566916702,0.829412046,1.566916702,1.198164374
Glyma.06G187400,yes,yes,no,1.410181958,1.692391343,1.410181958,1.692391343,1.55128665
Glyma.06G188900,yes,yes,no,1.692306811,2.538170378,1.692306811,2.538170378,2.115238594
Glyma.06G189400,no,yes,no,0.815941248,1.511004136,0.815941248,1.511004136,1.163472692
Glyma.06G189500,no,yes,no,0.763893144,0.955293968,0.763893144,0.955293968,0.859593556
Glyma.06G189600,no,yes,no,0.452359049,0.710798504,0.452359049,0.710798504,0.581578776
Glyma.06G189900,no,yes,no,-0.46867471,-0.721384727,0.46867471,0.721384727,0.595029718
Glyma.06G190200,yes,yes,no,-0.668825497,-0.856414748,0.668825497,0.856414748,0.762620122
Glyma.06G190300,no,yes,no,-0.517824788,-0.799863044,0.517824788,0.799863044,0.658843916
Glyma.06G190800,yes,yes,no,4.960529101,5.695897949,4.960529101,5.695897949,5.328213525
Glyma.06G191200,no,yes,no,-0.564498285,-0.794106313,0.564498285,0.794106313,0.679302299
Glyma.06G191300,yes,yes,no,1.534029636,2.543018779,1.534029636,2.543018779,2.038524207
Glyma.06G191400,yes,yes,no,1.940398049,2.925183191,1.940398049,2.925183191,2.43279062
Glyma.06G193500,yes,yes,no,1.661280419,2.283864153,1.661280419,2.283864153,1.972572286
Glyma.06G195100,yes,yes,no,1.591668986,1.427362597,1.591668986,1.427362597,1.509515791
Glyma.06G196300,no,yes,no,-0.464756116,-0.896647205,0.464756116,0.896647205,0.680701661
Glyma.06G196400,no,yes,no,-0.422598499,-0.512972704,0.422598499,0.512972704,0.467785601
Glyma.06G197600,yes,yes,no,4.34385396,5.052211476,4.34385396,5.052211476,4.698032718
Glyma.06G198100,no,yes,no,-0.291605726,-0.900962394,0.291605726,0.900962394,0.59628406
Glyma.06G200100,no,yes,no,0.277303861,0.596747933,0.277303861,0.596747933,0.437025897
Glyma.06G201200,no,yes,no,-0.544385305,-1.680832071,0.544385305,1.680832071,1.112608688
Glyma.06G202300,no,yes,no,1.046311501,2.066947022,1.046311501,2.066947022,1.556629261
Glyma.06G204200,yes,yes,no,-1.189167064,-1.488291076,1.189167064,1.488291076,1.33872907
Glyma.06G207600,no,yes,no,-1.852369242,-3.152296865,1.852369242,3.152296865,2.502333054
Glyma.06G209100,yes,yes,no,-1.542088404,-1.710732246,1.542088404,1.710732246,1.626410325
Glyma.06G211600,no,yes,no,-0.691436631,-1.092496166,0.691436631,1.092496166,0.891966398
Glyma.06G213300,yes,yes,no,0.872386357,0.66142521,0.872386357,0.66142521,0.766905783
Glyma.06G214700,yes,yes,no,-2.036522736,-1.976727475,2.036522736,1.976727475,2.006625106
Glyma.06G219200,no,yes,no,0.299516343,0.654346065,0.299516343,0.654346065,0.476931204
Glyma.06G220700,yes,yes,no,5.28750553,6.409381919,5.28750553,6.409381919,5.848443725
Glyma.06G220800,yes,yes,no,5.869521616,7.371004074,5.869521616,7.371004074,6.620262845
Glyma.06G221400,no,yes,no,-0.641819612,-1.059098054,0.641819612,1.059098054,0.850458833
Glyma.06G221600,no,yes,no,-0.344764204,-0.600595857,0.344764204,0.600595857,0.472680031
Glyma.06G222000,yes,yes,no,-0.746294642,-0.690530187,0.746294642,0.690530187,0.718412415
Glyma.06G223700,yes,yes,no,-0.791481927,-1.005814885,0.791481927,1.005814885,0.898648406
Glyma.06G226700,no,yes,no,0.716791346,1.649352594,0.716791346,1.649352594,1.18307197
Glyma.06G236200,no,yes,no,-0.532938249,-0.89944144,0.532938249,0.89944144,0.716189844
Glyma.06G242800,no,yes,no,0.582636554,0.756586053,0.582636554,0.756586053,0.669611303
Glyma.06G242900,no,yes,no,-0.747419154,-0.985783231,0.747419154,0.985783231,0.866601193
Glyma.06G244800,yes,yes,no,4.726516543,5.311031508,4.726516543,5.311031508,5.018774025
Glyma.06G245200,no,yes,no,-0.443214328,-0.789507253,0.443214328,0.789507253,0.616360791
Glyma.06G248900,yes,yes,no,2.501873167,2.403581615,2.501873167,2.403581615,2.452727391
Glyma.06G249300,yes,yes,no,-1.353508885,-1.199320512,1.353508885,1.199320512,1.276414699
Glyma.06G255900,yes,yes,no,1.780407545,2.363668669,1.780407545,2.363668669,2.072038107
Glyma.06G257702,no,yes,no,2.697370775,2.919821661,2.697370775,2.919821661,2.808596218
Glyma.06G258000,yes,yes,no,2.374254764,3.955772234,2.374254764,3.955772234,3.165013499
Glyma.06G258200,yes,yes,no,2.308745775,3.073364167,2.308745775,3.073364167,2.691054971
Glyma.06G258500,yes,yes,no,2.088157378,2.540459731,2.088157378,2.540459731,2.314308554
Glyma.06G259150,yes,yes,no,3.811539275,4.037804352,3.811539275,4.037804352,3.924671813
Glyma.06G259400,yes,yes,no,1.278654619,1.793578162,1.278654619,1.793578162,1.536116391
Glyma.06G259800,yes,yes,no,1.030376327,1.832231953,1.030376327,1.832231953,1.43130414
Glyma.06G260000,no,yes,no,-0.722100811,-1.017901824,0.722100811,1.017901824,0.870001317
Glyma.06G260100,yes,yes,no,1.092599681,1.322979988,1.092599681,1.322979988,1.207789835
Glyma.06G260200,yes,yes,no,2.491265536,3.339765628,2.491265536,3.339765628,2.915515582
Glyma.06G261100,yes,yes,no,3.189374447,4.261655493,3.189374447,4.261655493,3.72551497
Glyma.06G262000,no,yes,no,2.68532074,3.532700198,2.68532074,3.532700198,3.109010469
Glyma.06G262700,no,yes,no,0.442210451,1.27543354,0.442210451,1.27543354,0.858821996
Glyma.06G263200,no,yes,no,0.630228233,0.762329307,0.630228233,0.762329307,0.69627877
Glyma.06G263900,no,yes,no,1.497494501,2.194667249,1.497494501,2.194667249,1.846080875
Glyma.06G265500,no,yes,no,0.82382832,1.885277895,0.82382832,1.885277895,1.354553107
Glyma.06G265600,no,yes,no,0.583617285,0.998367427,0.583617285,0.998367427,0.790992356
Glyma.06G267300,no,yes,no,0.982206923,1.443729913,0.982206923,1.443729913,1.212968418
Glyma.06G268600,no,yes,no,2.068043259,2.733490618,2.068043259,2.733490618,2.400766939
Glyma.06G270500,yes,yes,no,-3.64156613,-3.931972059,3.64156613,3.931972059,3.786769095
Glyma.06G271600,no,yes,no,-1.67088253,-2.306021886,1.67088253,2.306021886,1.988452208
Glyma.06G272900,no,yes,no,1.53929468,2.513874869,1.53929468,2.513874869,2.026584775
Glyma.06G275400,no,yes,no,-0.71252391,-2.032948948,0.71252391,2.032948948,1.372736429
Glyma.06G275700,no,yes,no,0.54207507,0.894447753,0.54207507,0.894447753,0.718261412
Glyma.06G275900,yes,yes,no,1.763847522,2.090081423,1.763847522,2.090081423,1.926964473
Glyma.06G276500,no,yes,yes,1.247780474,4.275257971,1.247780474,4.275257971,2.761519222
Glyma.06G277500,no,yes,no,-0.317833479,-0.733858139,0.317833479,0.733858139,0.525845809
Glyma.06G277600,no,yes,no,-0.668528245,-0.89845658,0.668528245,0.89845658,0.783492412
Glyma.06G283400,no,yes,no,-0.696298778,-1.057496828,0.696298778,1.057496828,0.876897803
Glyma.06G284900,no,yes,no,0.097217131,-1.097169125,0.097217131,1.097169125,0.597193128
Glyma.06G286700,no,yes,no,-0.685368982,-1.656962145,0.685368982,1.656962145,1.171165563
Glyma.06G289500,no,yes,no,0.894716099,1.048226326,0.894716099,1.048226326,0.971471213
Glyma.06G291500,no,yes,no,-0.434330463,-0.891286135,0.434330463,0.891286135,0.662808299
Glyma.06G292100,yes,yes,no,1.840459206,1.515616773,1.840459206,1.515616773,1.67803799
Glyma.06G292200,no,yes,no,0.23009709,0.620701342,0.23009709,0.620701342,0.425399216
Glyma.06G294100,no,yes,no,1.922306888,2.451199712,1.922306888,2.451199712,2.1867533
Glyma.06G295100,no,yes,no,-0.363440068,-0.503904268,0.363440068,0.503904268,0.433672168
Glyma.06G295400,yes,yes,no,3.618966443,5.591383065,3.618966443,5.591383065,4.605174754
Glyma.06G296200,no,yes,no,-0.229730166,-0.446460458,0.229730166,0.446460458,0.338095312
Glyma.06G297000,no,yes,no,0.916283996,1.732946595,0.916283996,1.732946595,1.324615296
Glyma.06G297600,yes,yes,no,4.265027931,4.247529161,4.265027931,4.247529161,4.256278546
Glyma.06G297800,yes,yes,no,3.298589034,3.178820484,3.298589034,3.178820484,3.238704759
Glyma.06G298600,yes,yes,no,1.187696263,1.175599183,1.187696263,1.175599183,1.181647723
Glyma.06G298700,yes,yes,no,3.303812094,2.821034205,3.303812094,2.821034205,3.062423149
Glyma.06G299000,yes,yes,no,6.38143135,5.65370726,6.38143135,5.65370726,6.017569305
Glyma.06G299100,no,yes,no,-0.639237207,-0.899701768,0.639237207,0.899701768,0.769469488
Glyma.06G299400,no,yes,no,-0.536946385,-1.129238412,0.536946385,1.129238412,0.833092398
Glyma.06G300900,yes,yes,no,-1.793751058,-1.92401819,1.793751058,1.92401819,1.858884624
Glyma.06G303100,no,yes,no,1.89999175,2.485652786,1.89999175,2.485652786,2.192822268
