"","X","geneId","M1","M2","M3","M6","R1_1","R1_2","R1_4","R1_6","R25_1","R25_2","R25_4","R25_5","R25_6","DE_R1_mock","DE_R25_mock","DE_R1_R25","meanM","meanR1","meanR25","R1_LFC","R25_LFC","linetaldf"
"3929",3929,"Glyma.13G204800",1240.94338179851,921.487209302544,408.993112278298,913.488600984081,632.222240155655,489.442140271998,429.152448785101,571.825519753627,372.769493851291,464.445486015418,459.910262357892,584.035132383078,235.206835147609,"no","yes","no",871.228076090859,530.660587241595,423.273441951058,-0.715261044774471,-1.04146047649572,"no"
"3930",3930,"Glyma.13G205300",505.776203981468,283.53468594428,319.623192445909,334.67816052329,258.131549030875,276.249156915573,277.924290269262,264.625526298431,158.249759801329,221.180997187402,136.652719061767,218.145300701333,241.397324182348,"no","yes","no",360.903060723737,269.232630628535,195.125220186836,-0.42275810518225,-0.887211118206512,"no"
"3931",3931,"Glyma.13G205400",31.1013332649499,64.8852315351717,42.770723399921,13.1168047117396,40.2839866574948,81.0724820118029,119.822124548159,59.8255306616333,105.833173200886,153.706175468682,214.580876820654,124.77282139976,141.317751454074,"no","yes","no",37.9685232279455,75.2510309697724,148.042159668811,0.986907460573863,1.96313229517366,"no"
"3932",3932,"Glyma.13G205600",8483.78726278031,7284.81618700302,7987.95087893373,8193.82410893777,7727.44592122636,6420.8112452963,6874.02520423605,6710.37858046295,6676.34937131939,6089.7148335129,6585.44829261512,7081.02252936695,5620.93229537016,"no","yes","no",7987.59460941371,6933.16523780542,6410.69346443691,-0.204246969604936,-0.317280688178377,"no"
"3933",3933,"Glyma.13G206600",20.6816409809288,41.4906397053905,22.3710677860061,21.505361819867,59.0331621076628,40.0353349807539,78.5780813165664,78.3446792032586,92.2436877859565,94.2217931640208,97.2076021714659,61.8006841963732,59.8096458300164,"yes","yes","no",26.5121775730481,63.9978144020604,81.0566826295666,1.27136746570665,1.61227596148567,"no"
"3934",3934,"Glyma.13G208000",112.143384362892,133.269423037609,481.849025185137,51.3313426487644,2691.06026815981,2894.61931870153,10871.7513946125,3553.4084349553,7195.66184967564,4538.68176058391,9788.19936890322,16877.5327705076,6410.21964729933,"yes","yes","no",194.648293808601,5002.70985410729,8962.05907939394,4.68376817780051,5.52488863311234,"yes"
"3935",3935,"Glyma.13G209600",3.31548717422692,1,1,1,55.4618905933451,2.00090602514754,8.856008234589,93.5957427081265,44.6804888337026,65.8113419140335,15.4311403257199,59.6292311893598,55.6826531401907,"yes","yes","no",1.57887179355673,39.978636890302,48.2469710806013,4.66226335050674,4.93347244123682,"no"
"3936",3936,"Glyma.13G210000",18.3661538067019,19.8956318625156,104.941102413757,8.45649520722436,390.26859506063,239.215633985114,1116.55316931164,1551.16166910193,440.716920925939,622.478621093472,2113.71894368539,1220.27086343798,1906.63887452702,"yes","yes","no",37.9148458225497,824.299766864828,1260.76484473396,4.44233432538267,5.05539254568647,"yes"
"3937",3937,"Glyma.13G210700",267.281025036095,257.44071813414,380.822159287653,168.771142162548,701.86203468485,539.487441529375,846.502886247641,767.910621959071,359.180008436361,605.609915663792,990.014150322669,539.520345739305,601.477436369641,"yes","yes","no",268.578761155109,713.940746105234,619.160371306354,1.41045911907001,1.20496791338778,"yes"
"3938",3938,"Glyma.13G210800",4692.17701498373,3623.56256564227,1543.6025292808,4324.83515828923,2225.90215341993,1473.33276299203,1150.92320533797,2078.41272169879,1269.67553123665,1481.89477140559,954.417337519227,1847.82078246484,872.827205725682,"yes","yes","no",3546.04431704901,1732.14271086218,1285.3271256704,-1.03365276828416,-1.46407498340631,"no"
"3939",3939,"Glyma.13G211800",72.7801024010344,165.661934801921,226.367623925155,193.93681348693,114.387870579587,172.154930300229,183.652191454194,87.0595726346117,82.5369124895782,81.7922207421514,75.0798536720287,46.6005131472799,99.0160763833607,"no","yes","no",164.68661865376,139.313641242155,77.0051152868798,-0.241386806028116,-1.09669714667952,"no"
"3940",3940,"Glyma.13G212300",6.78871793556729,1,1,1,44.7480760503919,21.0181205029507,41.2620422022686,36.9489354043315,44.6804888337026,35.625237460922,26.9760525862958,61.8006841963732,44.33342324317,"yes","yes","no",2.44717948389182,35.9942935399857,42.6831772640927,3.87857638059655,4.12447574972485,"yes"
"3941",3941,"Glyma.13G212600",239.495178945372,182.757982677531,74.8273250789301,212.578051504991,181.349211473044,216.19479540672,56.9740586714466,132.812763149215,49.5338764818918,25.8591448437389,52.9521051725916,42.2576071332532,76.3176165893193,"no","yes","no",177.414634551706,146.832707175107,49.3840700441589,-0.272951653197681,-1.84500737151731,"yes"
"3942",3942,"Glyma.13G213300",17.2084102195884,32.4927197708593,81.6272102835684,1,172.42103268725,100.089696489606,296.582309826411,302.7531850606,1362.86057408188,116.417458203073,1783.72686823726,394.032994269412,269.254524838671,"no","yes","no",33.082085068504,217.961556015967,785.258483926061,2.71995162398798,4.56904555342744,"yes"
"3943",3943,"Glyma.13G213500",1988.84573907381,1360.58570210767,800.472217631045,1168.87356183152,662.578048027356,469.424019769047,336.84435202868,780.982962106101,303.851389247005,519.490735312268,580.169765072225,465.690943500852,391.00080918853,"yes","yes","no",1329.69430516101,562.457345482796,452.040728464176,-1.24127901293353,-1.55656994115965,"yes"
"3944",3944,"Glyma.13G214400",122.563076646913,117.972959148906,181.68266400896,143.605470838166,185.813300865941,175.157648375671,212.130221304579,132.812763149215,213.578378990686,277.114073085814,234.784473276662,256.145728324066,241.397324182348,"no","yes","no",141.456042660736,176.478483423852,244.603995571915,0.319138491726817,0.790094163777961,"yes"
"3945",3945,"Glyma.13G215100",100.565948491757,89.1796153584059,63.1703790138359,150.129904144487,62.6044336219805,48.0425831819342,59.9200617594175,81.612764240016,27.2082933002216,65.8113419140335,23.1277484994372,33.5717951051999,11.3174817245643,"no","yes","no",100.761461752122,63.044960700837,32.2073321086913,-0.676490993575662,-1.64548289131823,"no"
"3946",3946,"Glyma.13G217400",49.6252306587653,123.371711109625,103.969690241666,133.352789928232,257.238731152296,167.150400174491,237.662248066994,279.876589803299,608.644133553285,488.416804257595,191.491052299502,360.375472660706,495.207374606629,"yes","yes","no",102.579855484572,235.48199229927,428.826967475543,1.19886929481258,2.06364819090576,"yes"
"3947",3947,"Glyma.13G217900",218.65579437733,185.45735865789,276.881056873897,210.713927703185,359.01996931035,403.36422210931,311.312325266266,371.382970832506,298.998001598816,446.688953984176,490.696695052761,308.260600492386,504.493108158737,"no","yes","no",222.927034403075,361.269871879608,409.827471857375,0.69650536305244,0.878445112284782,"yes"
"3948",3948,"Glyma.13G220000",2764.53394243983,2533.91446157054,3624.36740190012,2949.11179255633,6057.87648828283,4461.03724805742,5183.01943174077,5253.90201574807,8739.03912179979,5651.12849234122,8355.6681725701,5145.17217361457,7913.47673456835,"yes","yes","no",2967.9818996167,5238.95879595727,7160.89693897881,0.819797821717467,1.27065801010367,"yes"
"3949",3949,"Glyma.13G220100",539.350768007758,279.035725977015,593.561424975623,502.449302685838,384.018869910574,374.337947380031,178.742186307576,388.812757695212,168.927212627346,172.350534101486,240.55692940695,227.916839232893,194.968656421809,"no","yes","no",478.599305411559,331.477940323348,200.944034358097,-0.529905440140752,-1.25202455591144,"yes"
"3950",3950,"Glyma.13G220900",1584.79322717121,1242.71295096531,1951.5956415591,894.84736296602,803.643272842905,683.61790915062,658.940689646829,733.051048233659,577.582452604874,266.460153867069,484.924238922473,857.638211266758,372.429342084314,"yes","yes","no",1418.48729566541,719.813229968503,511.806879749098,-0.978658705569153,-1.47068178408209,"yes"
"3951",3951,"Glyma.13G221400",1811.71097024545,1382.18070995054,1488.2320354716,1888.42534932867,1225.94612941097,1055.9549505055,887.746929479233,911.706363576397,885.287229500068,1157.83806183542,858.209735347761,1255.0141115502,1175.12942025542,"yes","yes","no",1642.63726624907,1020.33859324303,1066.29571169777,-0.686965952404744,-0.623406343086106,"yes"
"3952",3952,"Glyma.13G221700",4.47323076134037,11.7975039214375,6.82847303254711,1,6.35690727147656,29.025368704131,58.9380607300939,41.306382120008,47.5925214226161,63.1478621093472,17.3552923691492,67.2293167139065,59.8096458300164,"yes","yes","no",6.02480192883124,33.9066797064274,51.0269276890071,2.49258379889038,3.08227306299831,"yes"
"3953",3953,"Glyma.13G223100",567.136614098481,804.514250153638,402.19322707366,587.266935668016,274.202270845305,167.150400174491,245.518256301583,297.306376666005,211.63702393141,352.579334218593,260.760525862958,338.660942590572,137.190758764249,"yes","yes","no",590.277756748448,246.044325996846,260.165717073556,-1.26247573117688,-1.18196311246513,"yes"
"3954",3954,"Glyma.13G223400",31.1013332649499,66.6848155220779,36.9422503673739,1,122.423231486802,123.110535067999,187.580195571489,178.565953663819,157.279082271692,187.443586328042,215.542952842369,158.430343008466,256.873546769194,"yes","yes","no",33.9320997886004,152.919978947527,195.113902243953,2.172054291789,2.52359396154843,"yes"
"3955",3955,"Glyma.13G224500",464.097434845383,510.282268294467,712.073709970748,380.349193667539,760.788014671092,534.482911403637,715.896749347599,961.817000806677,1135.72203214663,665.982124570015,747.570992850575,1303.871804208,638.620370578073,"no","yes","no",516.700651694534,743.246169057251,898.353464870658,0.524511418633366,0.797954494017303,"yes"
"3956",3956,"Glyma.13G225700",29.9435896778365,90.9791993453122,100.084041553301,89.5458805857893,224.204469644857,223.201137582753,109.020113225599,419.314884704948,432.951500688837,214.078384374905,321.371315230981,242.031283778479,302.270466357277,"yes","yes","no",77.6381777905597,243.935151289539,302.540590086096,1.6516595041156,1.96229055051541,"yes"
"3957",3957,"Glyma.13G227000",503.460716807241,489.587052445045,541.105167682699,424.156103009983,459.908389589826,336.303518424425,296.582309826411,368.114885795749,221.343799227789,238.937529218644,367.550964273285,285.460343918746,335.286407875883,"no","yes","no",489.577259986242,365.227275909103,289.715808902869,-0.42274203618776,-0.756898138708271,"yes"
"3958",3958,"Glyma.13G227900",26.4703589164961,47.7891836595623,64.141791185927,21.505361819867,84.0320627078867,85.0761061123931,149.282155427867,78.3446792032586,132.041466501108,125.295724218694,154.932163474345,148.658804476906,105.206565418099,"yes","yes","no",39.9766738954631,99.1837508628514,133.226944817831,1.31094534201686,1.73665554507135,"yes"
"3959",3959,"Glyma.13G228000",53.0984614201056,26.1941758166874,31.1137773348267,42.942785540637,120.637595729643,137.123219420065,111.96611631357,68.5404240929864,25.2669382409459,70.250474921844,51.9900291508769,37.9147011192266,86.6350983138835,"yes","no","no",38.3373000280642,109.566838889066,54.4114483493554,1.51499058204102,0.505161494997284,"no"
"3960",3960,"Glyma.13G229300",1,1,1,2.86412380180609,1,1,7.87400720526538,2.08936167891914,68.9474270746485,1,6.77245613028795,2.08572650350666,5.12699268982571,"no","yes","no",1.46603095045152,2.99084222104613,16.7865204796538,1.02863624291665,3.51731575184732,"no"
"3961",3961,"Glyma.13G230400",25.3126153293826,28.8935517970468,33.0566016790091,19.6412380180609,96.5315130079987,56.0498313831145,81.5240844045373,64.1829773773098,82.5369124895782,117.305284804635,109.714590453756,166.030428533013,83.5398537965143,"yes","yes","no",26.7260017058749,74.5721015432401,111.825414015499,1.48039197720853,2.06493217258784,"yes"
"3962",3962,"Glyma.13G231700",453.677742561362,442.797868785483,581.904478910529,576.082192857179,1838.41919411646,1829.65530794455,2186.93429127439,1667.72336874628,2187.93647427404,3729.87172656083,2529.33578506612,2061.70890365565,3365.53079038041,"yes","yes","no",513.615570778638,1880.68304052042,2774.87673598741,1.87249588083721,2.43366284129504,"yes"
"3963",3963,"Glyma.13G231900",1,13.5970879083437,1,1,70.6397945291953,77.0688579112128,88.3980916098026,247.195739435725,330.059682547226,184.780106523355,494.54499913962,19.4573505596133,126.873277039684,"yes","yes","no",4.14927197708593,120.825620871484,231.1430831619,4.86392437166132,5.79978415479168,"yes"
"3964",3964,"Glyma.13G232500",3781.03281192544,3386.9172713641,1896.2251477499,3572.66120426047,2177.68998797664,1861.68430074927,1985.62408026305,1888.86378956686,1481.2832326977,1773.10189671796,1313.27169361879,1699.07625148442,1119.41501894277,"yes","yes","no",3159.20910882498,1978.46553963896,1477.22961869233,-0.675181495513953,-1.09666933836888,"yes"
"3965",3965,"Glyma.13G233000",1,1,1,1.93206190090305,7.24972515005599,13.0108723017704,10.8200102932363,26.0553186151401,89.331655197043,54.2695960937262,43.331344955445,18.3716240561066,51.555660450365,"yes","yes","no",1.23301547522576,14.2839815900507,51.3719761505372,3.53413536779507,5.38071875977573,"yes"
"3966",3966,"Glyma.13G233300",17.2084102195884,23.494799836328,42.770723399921,1,178.670757837306,161.144964023606,272.032284093321,311.468078491954,321.323584780486,224.73230359365,603.259589593376,457.005131472799,271.318021183584,"yes","yes","no",21.1184833639594,230.829021111546,375.527726124779,3.45024648349684,4.15234129379922,"yes"
"3967",3967,"Glyma.13G233500",214.024820028876,191.755902612062,173.911366632231,183.684132576997,184.920482987362,225.202949633048,259.266270712113,224.319144178423,336.854425254691,256.694061249886,281.92619834068,252.888548813546,254.810050424281,"no","yes","no",190.844055462542,223.427211877737,276.634656816617,0.227410657497111,0.535587659556014,"no"
"3968",3968,"Glyma.13G233600",274.227486558776,210.651534474577,57.3419059812887,387.805688874764,74.211066043513,55.048925357967,107.056111166952,46.7531905146037,14.5894854149297,153.706175468682,26.9760525862958,88.9438467840398,10.2857335521079,"no","yes","no",232.506653972352,70.7673232707588,58.900258761211,-1.71611674804382,-1.98092612721489,"no"
"3969",3969,"Glyma.13G233900",6.78871793556729,5.49895996726561,4.88564868836474,41.078661738831,46.5337118075508,22.0190265280983,16.712016469178,18.4297868627062,67.0060720153728,94.2217931640208,28.9002046297251,54.2005986718265,61.8731421749293,"no","yes","no",14.5629970825071,25.9236354168833,61.2403621311749,0.831960755145705,2.07217551943067,"yes"
"3970",3970,"Glyma.13G234500",20.6816409809288,21.6952158494218,52.4848451208328,1,88.4961521007839,126.113253143442,148.300154398544,184.012762058415,175.72195533481,133.286163632753,255.950145754385,131.2871804208,279.572006563236,"yes","yes","no",23.9654254877959,136.730580425296,195.163490341197,2.51230948519212,3.02565673079773,"yes"
"3971",3971,"Glyma.13G235600",1172.63651015882,1030.36204051037,821.843285417052,867.817567839832,870.604613736362,686.620627226063,654.030684500211,885.561683282338,696.00511122069,580.750770820053,617.690729919096,736.036842874011,716.001483512305,"no","yes","no",973.164850981519,774.204402186243,669.296987669231,-0.329969702657269,-0.540037692462045,"yes"
"3972",3972,"Glyma.13G236500",364.531486353626,362.716381368155,550.819289403611,1081.25974314663,1437.5439666343,1003.90783719783,619.660648473884,1118.68508257103,1910.32270079762,1283.90943925724,789.90233780602,1345.12941134125,1162.74844218594,"no","yes","no",589.831725068005,1044.94938371926,1298.40246627761,0.825057734003234,1.13836231803696,"yes"
"3973",3973,"Glyma.13G236600",2.15774358711346,14.4968799017968,12.6569460650942,1,16.1779039358503,19.0163084526557,69.7400720526538,1,95.15572037487,13.4295724218694,40.445116890301,92.2010262945598,80.444609279145,"no","yes","no",7.57789238850113,26.4835711102899,64.3352090521491,1.80522911403103,3.08573994682318,"yes"
"3974",3974,"Glyma.13G238300",137.613743279388,146.766302939406,94.2555685207538,67.1763949641162,44.7480760503919,55.048925357967,54.0280555834758,79.4340408821777,49.5338764818918,43.6156768749809,68.3453215200261,55.2863251753332,57.7461494851036,"no","yes","no",111.453002425916,58.3147744685031,54.9054699074671,-0.934502129760073,-1.02141369311521,"yes"
"3975",3975,"Glyma.13G240500",11.4196922840211,128.770463070343,119.512284995125,107.255056702947,44.7480760503919,34.0298988298687,70.7220730819774,26.0553186151401,33.0323584780486,29.4104512499873,21.2035964560078,6.42863251753332,34.0159415186057,"no","yes","no",91.7393742631091,43.8888416443445,24.8181960440365,-1.06368687337052,-1.8861428127519,"no"
"3976",3976,"Glyma.13G240600",4593.76881007909,4283.11009684341,2997.80655090131,3937.09740751356,3186.5741907714,2669.41546304333,3030.47317546338,3081.71482798331,2598.53306931085,3309.92974402196,2528.37370904441,3073.60600492386,2824.89474801324,"no","yes","no",3952.94571633434,2992.04441431536,2867.06745506286,-0.401796552596362,-0.463352295490411,"yes"
"3977",3977,"Glyma.13G240800",640.074460086629,439.19870081167,569.276120673343,534.139407316542,386.697323546313,202.182111054655,261.230272770761,386.634034337374,273.760385828232,316.178443554547,244.405233493809,387.518635248372,210.444879008655,"yes","yes","no",545.672172222046,309.185935427275,286.461515426723,-0.81955977817605,-0.929693138479107,"yes"
"3978",3978,"Glyma.13G241900",311.275281346407,258.340510127593,272.995408185532,293.667436883556,316.164711138538,143.12865557095,145.354151310573,246.106377756805,154.367049682778,141.276603046812,195.339356386361,177.973420071586,118.619291660033,"no","yes","no",284.069659135772,212.688473944217,157.515144169514,-0.417502896025018,-0.85075420656772,"yes"
"3979",3979,"Glyma.13G245500",437.469332341774,429.300988883686,427.44994354803,460.506517145201,609.901793191169,741.670458609177,757.140792579191,835.451046052057,1521.08101141285,697.943882226251,595.562981419659,980.325306163011,1145.20872325418,"no","yes","no",438.681695479673,736.041022607899,988.02438089519,0.746611666449021,1.17137213335357,"yes"
"3980",3980,"Glyma.13G246500",54.2562050072191,26.1941758166874,13.6283582371854,23.3694856216731,67.961340893457,97.0869784141635,103.128107049657,69.6297857719055,73.8008147228377,58.7087291015367,51.0279531291623,122.601368392746,53.6191567952778,"yes","yes","no",29.3620561706913,84.4515530322958,71.9516044283122,1.52417095289563,1.29307385657548,"no"
"3981",3981,"Glyma.13G246600",117.932102298459,63.0856475482654,31.1137773348267,91.4100043875954,157.2431287514,213.192077331278,47.1540483782104,151.331911690841,116.510626026902,179.453146913983,230.936169189803,171.459061050546,220.762360733219,"no","yes","no",75.8853828922867,142.230291537932,183.824272782891,0.906334831724938,1.27643335321611,"yes"
"3982",3982,"Glyma.13G246700",459.46646049693,270.037806042483,316.708955929635,371.028574658509,237.596737823548,187.168520677442,258.28426968279,167.672336874628,210.666346401772,119.08093800776,177.059911973783,153.001710490933,123.778032522315,"no","yes","no",354.310449281889,212.680466264602,156.717387879313,-0.736326479482683,-1.17684875738586,"yes"
"3983",3983,"Glyma.13G246800",42.6787691360845,63.0856475482654,64.141791185927,58.7878378559888,86.710516343625,159.143151973311,148.300154398544,113.204252928671,95.15572037487,137.725296640564,64.4970174331675,137.80153944184,125.841528867228,"yes","yes","no",57.1735114315664,126.839518911038,112.204220551534,1.14958550631564,0.972708139551395,"yes"
"3984",3984,"Glyma.13G248500",16.050666632475,4.59916797381249,19.4568312697325,1,50.1049833218685,62.0552675339997,41.2620422022686,77.2553175243395,51.4752315411674,78.240914335903,119.335350670903,122.601368392746,45.3651714156264,"yes","yes","no",10.276666469005,57.6694026456191,83.4036072712692,2.48843371769414,3.02073742173353,"yes"
"3985",3985,"Glyma.13G250900",105.196922840211,135.069007024515,114.655224134669,165.974956459839,215.276290859062,312.281773820884,275.960288210615,339.791482143851,471.77860187435,167.911401093675,206.884268646937,370.147011192266,134.095514246879,"no","yes","no",130.224027614809,285.827458758603,270.163359410821,1.1341488548461,1.05283635960701,"yes"
"3986",3986,"Glyma.13G253300",72.7801024010344,78.3821114369685,108.826751102122,106.322994802044,562.58244562646,767.694015263013,347.64636335124,613.221263552554,883.345874440792,778.736102968402,1110.273653037,947.753511057811,908.938391761657,"yes","yes","no",91.5779899355421,572.786021948317,925.809506653133,2.64492348159568,3.33764257252957,"yes"
"3987",3987,"Glyma.13G253800",408.525742663937,414.904316988436,383.736395803927,504.313426487645,336.699522345865,233.210197834228,219.986229539168,280.965951482218,269.87767570968,333.047148984227,302.129794796688,246.374189792506,321.873681633949,"yes","no","no",427.869970485986,267.71547530037,294.66049818341,-0.676471892367898,-0.538118761245275,"no"
"3988",3988,"Glyma.13G255300",119.089845885573,182.757982677531,107.85533893003,201.393308694155,291.165810538314,238.214727959966,189.544197630136,356.131907327638,328.118327487951,477.762885038849,365.626812229856,310.432053499399,277.508510218323,"no","yes","no",152.774119046822,268.764160864014,351.889717694876,0.814940608665386,1.20372319687,"yes"
"3989",3989,"Glyma.13G256000",376.108922224761,456.29474868728,404.136051417842,166.907018360742,559.011174112142,688.622439276358,750.266785373926,934.582958833699,877.521809262965,929.66662523396,1245.92637209877,1020.49718679276,1211.24060629139,"yes","yes","no",350.861685172656,733.120839399031,1056.97051993597,1.06314860455809,1.5909608227902,"no"
"3990",3990,"Glyma.13G257200",422.418665709299,621.856475482654,359.451091501647,254.520837045628,97.4243308865781,156.140433897868,150.264156457191,112.114891249752,120.393336145454,68.4748217187198,86.6247659326046,180.1448730786,119.651039832489,"yes","yes","no",414.561767434807,128.985953122847,115.057767341573,-1.68437311012177,-1.84922869082259,"no"
"3991",3991,"Glyma.13G257400",476.832614303631,27.0939678101405,88.4270954882067,1009.4909767771,806.321726478643,269.24281473954,31.4420319090324,314.736163528711,11.6774528260162,100.436579374956,29.8622806514398,80.2580347559865,6.15874086228214,"no","yes","no",400.461163594768,355.435684163982,45.678617694136,-0.172073809187901,-3.13207143971686,"no"
"3992",3992,"Glyma.13G258300",205.920614919082,117.073167155453,118.540872823033,265.705579856465,108.138145429531,86.0770121375406,58.9380607300939,167.672336874628,50.5045540115296,130.622683828067,45.2554969988743,61.8006841963732,51.555660450365,"no","yes","no",176.810058688508,105.206388792948,67.9478158970418,-0.748978034895484,-1.3797012685851,"yes"
"3993",3993,"Glyma.13G258500",4393.47916950846,3923.19329946216,2769.52469045988,3570.79708045866,2278.57840825612,2505.26687491914,2595.44671947302,3112.21695499305,2738.3106335787,2827.83989937374,2068.5013706648,2916.17566191539,2381.24303385698,"no","yes","no",3664.24855997229,2622.87723941033,2586.41411987792,-0.482367084677488,-0.502564081638839,"no"
"3994",3994,"Glyma.13G259200",998.974972091801,542.674780058779,1033.61113893293,2245.40505737453,698.290763170533,1034.93592397741,465.486486870075,825.646790941785,603.790745905096,451.128086991986,251.139765645811,310.432053499399,439.492973293982,"no","yes","no",1205.16648711451,756.089991239949,411.196725067255,-0.672602598567807,-1.5513317811006,"yes"
"3995",3995,"Glyma.13G261700",8527.78151909062,5591.40765532425,5758.55994398445,4176.63731604564,3524.952166753,3835.47098234021,3716.8918949606,4733.18713322472,2518.93751188055,2711.5346145691,3078.68119346519,2503.59959058286,3117.91122899087,"no","yes","no",6013.59660861124,3952.62554431963,2786.13282789771,-0.605416808769278,-1.10996405578059,"yes"
"3996",3996,"Glyma.13G262400",1224.73497157893,828.808633976872,403.164639245751,724.280035100763,296.52271780979,345.311672650753,232.752242920376,375.740417548182,101.950463082335,256.694061249886,305.978098883547,188.830685106653,100.047824555817,"yes","yes","no",795.247069975578,312.581762732275,190.700226575647,-1.34716954307405,-2.06009659352645,"yes"
"3997",3997,"Glyma.13G263800",35.7323076134038,72.0835674827966,60.2561424975623,56.9237140541827,213.490655101904,114.102380841672,119.822124548159,276.608504766541,163.103147449519,329.495842577978,179.946140038927,326.717951051999,144.412995971444,"yes","yes","no",56.2489329119864,181.005916314569,228.735215417973,1.68613922104868,2.02378086343811,"yes"
"3998",3998,"Glyma.13G265300",1,1,1,1,85.8176984650456,29.025368704131,50.1000514661813,101.22127446056,336.854425254691,285.992339101435,124.145730779476,214.888121190813,450.842203191003,"yes","yes","yes",1,66.5410982739796,282.544563903484,6.05617377327147,8.14233462208876,"no"
"3999",3999,"Glyma.13G265400",50.7829742458787,29.7933437904999,51.5134329487416,1,95.6386951294193,127.11415916859,110.984115284246,152.42127336976,143.689596856762,122.632244414008,165.514999713207,155.173163497946,205.286138146373,"yes","yes","no",33.2724377462801,121.539560738004,158.459228525659,1.86902650684994,2.25171220741192,"yes"
"4000",4000,"Glyma.13G265700",208.236102093309,368.115133328874,437.164065268942,182.752070676094,500.0851941259,736.665928483439,521.460545541521,367.025524116829,664.943430272279,365.008906640462,910.161840520353,481.976841053452,1089.49432194153,"no","yes","no",299.066842841805,531.309298066922,702.317068085616,0.82908399104371,1.23165452717472,"no"
"4001",4001,"Glyma.13G266100",460.624204084043,427.50140489678,795.61515677059,834.263339407323,1775.02912473732,1606.45326433665,1197.07725371618,1247.22976068349,3214.91330063087,1641.70355968677,3335.55549126301,1496.04539532868,1899.41663731983,"yes","yes","no",629.501026289684,1456.44735086841,2317.52687684583,1.21017291530465,1.88030543506813,"yes"
"4002",4002,"Glyma.13G266600",219.813537964444,203.453198526952,304.08059769245,290.871251180847,403.660863239322,367.331605203998,436.026455990366,301.663823381681,357.238653377086,453.791566796673,347.347367817277,471.119576018385,317.746688944123,"no","yes","no",254.554646341173,377.170686953842,389.448770590709,0.567242157533542,0.61345816467881,"yes"
"4003",4003,"Glyma.13G269100",1545.42994520935,984.472648844262,774.244088984583,2126.10113405894,894.710696458007,696.629687477538,417.368436433217,886.651044961257,783.366088888095,438.698514570117,381.02002857729,463.519490493839,425.048498879592,"no","yes","no",1357.56195427429,723.839966332505,498.330524281787,-0.907275366526149,-1.44584318761392,"no"
"4004",4004,"Glyma.13G269500",539.350768007758,446.397036759295,163.225832739228,124.964232820105,148.314949965605,124.111441093147,140.444146163955,99.0425511027222,70.8887821339242,69.3626483202819,147.235555300628,69.4007697209198,148.539988661269,"no","yes","no",318.484467581597,127.978272081357,101.085548827405,-1.31532412140182,-1.65564624972473,"yes"
"4005",4005,"Glyma.13G270100",1692.46338077276,1146.43520766582,1200.69403253261,2832.60405494345,4794.53919009294,4947.47757627913,5296.93155114231,4119.87650799325,11713.1950726101,6857.68484386412,4711.32420231497,6999.59304160396,4833.70843978591,"yes","yes","no",1718.04916897866,4789.70620637691,7023.10112003582,1.4791658401913,2.03133688187141,"yes"
"4006",4006,"Glyma.13G270400",175.819281654132,103.576287253656,160.311596222954,222.830732414925,102.781238158055,113.101474816524,57.9560597007703,65.272339056229,75.7421697821133,47.1669832812294,85.66268991089,49.8576926577999,79.4128611066886,"no","yes","no",165.634474386417,84.7777779328945,67.5684793477442,-0.966244921645584,-1.2935806876614,"yes"
"4007",4007,"Glyma.13G270600",4043.8406062002,2326.96230307632,2006.9661353683,2090.68278182463,2092.8722895116,1333.20591947137,1386.60345237564,1691.6893256825,1355.09515384478,824.903086249632,1535.51125463488,962.953682106904,1866.40069580122,"no","yes","no",2617.11295661736,1626.09274676028,1308.97277452748,-0.686566647419398,-0.99954110274426,"yes"
"4008",4008,"Glyma.13G271200",1312.72348419955,1249.01149491948,731.501953412571,1236.91408059744,697.397945291953,641.579856094423,659.922690676152,758.106366848799,597.966680727269,746.774345312166,561.890320659646,649.178722593478,452.905699535916,"yes","yes","no",1132.53775328226,689.251714727832,601.743153765695,-0.716456286981054,-0.912339415606931,"no"
"4009",4009,"Glyma.13G271400",644.705434435083,831.508009957231,779.101149845039,674.880754352902,847.391348893297,1100.99572163714,849.448889335612,758.106366848799,961.000076811819,832.893525663691,1201.67087509989,982.496759170024,1306.16143815738,"no","yes","no",732.548837147564,888.985581678713,1056.84453498056,0.279235076884163,0.528766318912724,"no"
"4010",4010,"Glyma.13G272000",2488.99096870682,1833.87629066401,1365.83410178812,1871.64823511241,1395.58152634107,1462.3227967154,1278.58333915004,1323.48507820783,1214.34691204729,1154.28675542917,988.08999827924,1433.07325812529,1441.32044874917,"no","yes","no",1890.08739906784,1364.99318510358,1246.22347452603,-0.469559198965706,-0.600890149655406,"no"
"4011",4011,"Glyma.13G274100",90.1462562077363,116.173375162,159.340184050863,67.1763949641162,250.09618812366,302.272713569409,272.032284093321,449.817011714684,293.173936420988,237.161876015519,351.195671904136,255.060001820559,359.016615842381,"yes","yes","no",108.209052596179,318.554549375268,299.121620400717,1.55771924338983,1.46691099392103,"yes"
"4012",4012,"Glyma.13G275100",109.827897188665,175.559646729906,144.769001469495,92.3420662884984,162.600036022876,190.171238752884,183.652191454194,100.131912781641,163.103147449519,254.030581445199,305.016022861832,305.003420981866,281.635502908149,"no","yes","no",130.624652919141,159.138844752899,261.757735129313,0.284858827259667,1.00280496662729,"yes"
