TF,TF1_TF2_count,TF1_count,TF2_count,cosine,zscore,helper
NAC047,4,1260,393,0.005684319,-8.758274329,0
NAC004,2,276,449,0.00568136,-4.255926172,0
NAC037,1,449,69,0.00568136,-1.851615381,0
NAC101,2,291,426,0.005680397,-4.069381069,0
NAC025,2,416,298,0.005680351,-4.809364007,0
BHLH112,2,298,416,0.005680351,-4.809364007,0
WRKY62,2,757,164,0.005676232,-4.878648331,0
WRKY47,3,447,625,0.005675805,-6.735363779,0
MYB65,1,166,187,0.005675775,-2.034471147,0
WRKY59,1,115,270,0.005675044,-1.814123694,0
NAC005,5,1872,415,0.005672742,-10.56598383,0
WRKY31,4,674,738,0.005671551,-8.814415237,0
WRKY8,1,59,527,0.005671118,-1.896877062,0
RAV1,6,940,1191,0.005670632,-12.26013677,0
MYB51,2,175,711,0.00566991,-4.215786319,0
WRKY47,3,448,625,0.005669467,-7.95095108,0
NAC005,1,75,415,0.005668202,-1.656044328,0
MYB93,4,1189,419,0.005667115,-8.457409382,0
WRKY24,2,321,388,0.00566711,-4.346975941,0
WRKY46,1,173,180,0.005666837,-1.825578327,0
WRKY21,1,17,1833,0.005664927,-1.760628821,0
WRKY2,1,276,113,0.005662474,-2.000102381,0
WRKY45,3,711,395,0.005660932,-6.988138304,0
NAC010,2,757,165,0.005659005,-4.509274852,0
WRKY7,1,256,122,0.005658484,-2.484305322,0
BHLH34,2,718,174,0.005658394,-4.211236297,0
WRKY47,2,200,625,0.005656854,-5.395824699,0
ERF5,2,625,200,0.005656854,-5.395824699,0
MYB3R5,2,479,261,0.005656424,-4.58309075,0
ERF012,1,106,295,0.005655045,-2.124633471,0
WRKY15,1,295,106,0.005655045,-2.347099431,0
MYB81,1,272,115,0.005654141,-1.965935336,0
WRKY50,2,447,280,0.005653237,-4.335264761,0
WRKY23,1,222,141,0.005652154,-2.033923267,0
WRKY45,2,317,395,0.005651996,-4.715846363,0
WRKY46,1,174,180,0.005650529,-2.061024963,0
ERF104,2,56,2240,0.005646924,-3.652669232,0
WRKY29,1,2240,14,0.005646924,-1.792152147,0
ERF104,1,14,2240,0.005646924,-1.792152147,0
MYB93,5,1872,419,0.0056456,-10.72210539,0
WRKY15,1,296,106,0.005645484,-1.664286854,0
WRKY17,2,523,240,0.005645125,-5.059879463,0
NAC037,1,455,69,0.005643776,-2.036644379,0
BHLH122,1,69,455,0.005643776,-2.036644379,0
ERF003,2,56,2245,0.005640633,-4.607373564,0
NAC031,1,449,70,0.005640633,-2.434987281,0
WRKY12,1,393,80,0.005639735,-2.057270026,0
WRKY6,4,448,1123,0.005639377,-8.025386504,0
WRKY8,2,239,527,0.005635413,-4.349294614,0
WRKY20,1,225,140,0.005634362,-2.255938541,0
NAC018,4,1697,297,0.005634311,-8.316622193,0
WRKY28,1,267,118,0.005633825,-2.245216246,0
WRKY15,2,1189,106,0.005633602,-4.35427336,0
MYB83,2,187,674,0.005633512,-4.760780107,0
WRKY53,1,303,104,0.005633289,-1.95944654,0
NAC050,3,793,358,0.005630451,-8.581581129,0
RAV1,2,106,1191,0.00562887,-3.899682902,0
WRKY21,2,69,1833,0.005623727,-4.798558721,0
WRKY28,1,268,118,0.005623304,-2.242545827,0
RAV1,3,239,1191,0.005622979,-5.462042873,0
MYB40,1,199,159,0.005621794,-2.413744208,0
WRKY31,4,686,738,0.005621727,-10.9997501,0
WRKY62,1,193,164,0.005620817,-2.061965247,0
NAC010,1,192,165,0.005618332,-2.236504383,0
NAC096,1,932,34,0.005617623,-2.032368769,0
NAC013,1,34,932,0.005617623,-2.032368769,0
WRKY17,3,1189,240,0.005615969,-7.4749232,0
NAC105,1,276,115,0.005613019,-2.021899605,0
WRKY8,2,241,527,0.005611981,-4.348440361,0
NAC005,3,689,415,0.00561032,-8.303901796,0
NAC073,5,2240,355,0.005607016,-11.06846377,0
NAC054,3,389,736,0.005606703,-7.885843927,0
ERF10,1,17,1872,0.005605607,-2.056918625,0
WRKY42,2,107,1190,0.005604858,-4.319508758,0
NAC010,1,193,165,0.005603758,-2.128141327,0
WRKY23,1,226,141,0.005601911,-2.032514323,0
NAC010,2,773,165,0.005600132,-3.784963743,0
RAV1,3,241,1191,0.005599598,-6.766514454,0
WRKY55,1,240,133,0.005597171,-2.068478426,0
NAC073,2,360,355,0.005594542,-4.941698859,0
MYB88,1,940,34,0.005593667,-1.827743521,0
ERF4,1,34,940,0.005593667,-1.827743521,0
WRKY8,4,971,527,0.005591716,-7.781925792,0
MYB61,1,110,291,0.005589297,-1.768351326,0
NAC054,2,174,736,0.005588773,-4.55273083,0
WRKY30,4,847,605,0.005587797,-9.169138978,0
WRKY47,2,205,625,0.005587442,-5.367975028,0
WRKY55,1,241,133,0.005585546,-1.929527642,0
WRKY63,1,411,78,0.005585111,-1.82228089,0
NAC103,1,142,226,0.005582151,-2.091269039,0
WRKY28,1,272,118,0.005581804,-2.201352367,0
MYB40,1,202,159,0.005579891,-1.949379692,0
RAV1,6,971,1191,0.005579378,-15.01558312,0
MYB99,2,1260,102,0.005578849,-4.378876022,0
WRKY53,1,309,104,0.005578329,-2.13371468,0
MYB118,3,1432,202,0.005577943,-7.61936351,0
ERF6,1,429,75,0.005574947,-1.775096362,0
WRKY55,1,242,133,0.005573994,-2.210526316,0
WRKY1,2,389,331,0.005573669,-5.198297325,0
NAC071,3,554,523,0.00557334,-6.206777058,0
MYB43,3,1260,230,0.005572782,-6.435979243,0
WRKY20,1,230,140,0.005572782,-2.255418885,0
MYB80,2,481,268,0.005570447,-4.627003425,0
WRKY60,2,754,171,0.005569886,-3.975609756,0
WRKY60,3,1697,171,0.005569065,-6.902752429,0
NAC079,1,256,126,0.005567943,-1.88,0
NAC101,2,303,426,0.005566778,-4.620733411,0
MYB113,1,138,234,0.005564838,-2.021739427,0
WRKY46,2,718,180,0.005563288,-4.363551795,0
NAC083,4,2077,249,0.005562142,-10.05050146,0
MYB65,1,173,187,0.005559761,-1.94430136,0
NAC035,1,130,249,0.005558129,-1.941724135,0
MYB55,1,166,195,0.005558129,-1.985245124,0
WRKY21,3,159,1833,0.005557014,-6.7951079,0
NAC071,1,62,523,0.005553328,-2.147752953,0
WRKY23,1,230,141,0.005552985,-2.035879776,0
WRKY25,1,159,204,0.005552472,-2.1427818,0
MYB40,1,204,159,0.005552472,-2.1427818,0
WRKY63,1,416,78,0.005551445,-1.81171686,0
NAC005,3,704,415,0.005550229,-6.629833725,0
NAC038,3,711,411,0.005549649,-6.731425026,0
WRKY31,4,704,738,0.005549393,-8.587650809,0
MYB83,2,193,674,0.005545253,-4.337899249,0
WRKY1,2,393,331,0.005545232,-4.013912616,0
MYB65,1,174,187,0.005543762,-2.261611731,0
WRKY23,3,2077,141,0.00554362,-6.859365374,0
WRKY31,3,397,738,0.005542399,-7.479142309,0
NAC087,2,479,272,0.005540868,-4.329889643,0
NAC017,1,122,267,0.005540698,-2.066448125,0
NAC011,2,291,448,0.005539167,-4.853618564,0
MYB116,1,193,169,0.005537044,-2.233058726,0
NAC043,1,249,131,0.005536874,-2.143732314,0
NAC062,2,455,287,0.005534563,-4.969456915,0
WRKY75,2,1697,77,0.005532784,-5.038985111,0
NAC018,1,110,297,0.005532551,-2.379079177,0
NAC005,4,1260,415,0.005531599,-10.04694579,0
NAC013,8,2245,932,0.00553062,-17.69972132,0
MYB60,1,166,197,0.005529844,-2.081588716,0
NAC087,2,481,272,0.005529336,-4.683324479,0
ERF122,2,272,481,0.005529336,-4.683324479,0
MYB65,1,175,187,0.0055279,-2.152834068,0
MYB118,3,1460,202,0.005524197,-8.030560316,0
ERF2,3,202,1460,0.005524197,-8.030560316,0
WRKY21,5,447,1833,0.005523763,-11.5849776,0
NAC005,1,79,415,0.005522839,-1.954756649,0
WRKY40,2,415,316,0.005522839,-4.442787887,0
NAC038,3,718,411,0.00552253,-7.998462038,0
WRKY75,1,426,77,0.005521408,-1.782846224,0
WRKY8,2,249,527,0.005521092,-4.759835587,0
MYB24,2,479,274,0.005520609,-4.688995377,0
WRKY47,2,210,625,0.005520524,-4.30317387,0
WRKY60,1,192,171,0.005518885,-2.043015674,0
NAC010,1,199,165,0.005518633,-2.473408668,0
MYB119,2,1068,123,0.005518129,-4.42761183,0
MYB101,1,146,225,0.005517373,-2.01415055,0
WRKY40,2,416,316,0.005516197,-4.43872268,0
WRKY53,1,316,104,0.005516197,-2.311650898,0
WRKY12,1,411,80,0.005514855,-2.272029369,0
MYB58,2,166,793,0.005512383,-4.767409333,0
MYB3R1,1,163,202,0.005511001,-2.472953034,0
MYB30,2,174,757,0.005510708,-4.924542728,0
WRKY23,3,2103,141,0.005509245,-7.27350082,0
NAC071,1,63,523,0.005509077,-2.521500879,0
WRKY53,1,317,104,0.00550749,-2.176429805,0
NAC062,1,115,287,0.005504402,-2.12534726,0
WRKY26,1,971,34,0.005503652,-2.064347355,0
WRKY75,1,429,77,0.005502068,-1.666591801,0
NAC037,1,479,69,0.00550057,-2.410700364,0
WRKY38,1,389,85,0.005499405,-1.984142481,0
MYB52,1,159,208,0.005498823,-2.061176633,0
NAC013,2,142,932,0.00549766,-4.736875355,0
WRKY25,3,1460,204,0.005497051,-6.844720497,0
ERF2,3,204,1460,0.005497051,-6.844720497,0
MYB13,2,193,686,0.005496539,-4.471132151,0
MYB61,2,455,291,0.005496393,-4.321559814,0
NAC055,2,554,239,0.005496373,-5.119314699,0
NAC075,3,895,333,0.005495252,-6.254001747,0
WRKY31,4,718,738,0.005495024,-8.462692422,0
MYB30,2,175,757,0.005494941,-5.019125444,0
WRKY46,2,736,180,0.005494837,-4.71951043,0
WRKY62,1,202,164,0.005494174,-1.933143026,0
WRKY23,2,940,141,0.005493593,-4.002151274,0
MYB94,2,754,176,0.005490198,-4.58958973,0
NAC087,1,122,272,0.005489536,-1.861856375,0
WRKY7,1,272,122,0.005489536,-2.012329539,0
MYB1,2,481,276,0.005489122,-5.143013544,0
MYB1,2,481,276,0.005489122,-4.470143386,0
ERF038,2,276,481,0.005489122,-5.143013544,0
ERF038,1,69,481,0.005489122,-2.356106533,0
WRKY12,1,415,80,0.005488213,-2.59375688,0
WRKY46,2,738,180,0.005487387,-4.38178046,0
NAC045,3,2006,149,0.00548735,-5.977329271,0
MYB70,1,173,192,0.005486891,-2.624150577,0
NAC004,1,74,449,0.005486065,-1.915828364,0
MYB3,4,2077,256,0.00548557,-8.612644913,0
WRKY17,2,554,240,0.00548491,-4.945479613,0
NAC013,3,321,932,0.0054848,-7.38891208,0
WRKY25,1,163,204,0.00548392,-2.076923077,0
WRKY30,2,220,605,0.005482024,-4.869717279,0
WRKY12,1,416,80,0.005481613,-2.248436708,0
NAC075,1,100,333,0.005479966,-2.506440674,0
NAC101,3,704,426,0.005478102,-7.228750483,0
WRKY18,1,295,113,0.005477089,-2.005971945,0
ERF012,1,113,295,0.005477089,-2.005971945,0
NAC018,2,449,297,0.005476822,-5.239691189,0
WRKY21,5,455,1833,0.005474987,-13.45260701,0
NAC013,5,895,932,0.005474577,-11.5512269,0
NAC025,1,112,298,0.005473724,-2.184599978,0
ERF013,2,106,1260,0.005472576,-4.640757133,0
MYB3R4,1,138,242,0.005472084,-2.299024002,0
MYB70,1,174,192,0.005471101,-2.288826161,0
MYB93,3,718,419,0.005469555,-6.779954705,0
WRKY7,1,274,122,0.005469464,-2.112665806,0
WRKY18,1,296,113,0.005467829,-1.954701456,0
WRKY63,1,429,78,0.005466685,-2.394449774,0
MYB3R1,1,166,202,0.005460976,-2.019405501,0
MYB96,3,429,704,0.005458914,-9.176293307,0
WRKY18,1,297,113,0.005458616,-2.223619401,0
MYB55,2,689,195,0.005456361,-4.631337141,0
WRKY17,4,2240,240,0.005455447,-7.342265044,0
WRKY20,1,240,140,0.005455447,-2.088668898,0
MYB3R4,1,139,242,0.005452365,-1.97043946,0
WRKY18,2,1191,113,0.005451737,-4.949747468,0
WRKY46,1,187,180,0.005450583,-2.406202624,0
NAC098,2,159,847,0.005449915,-4.741506548,0
MYB107,2,455,296,0.005449773,-3.981800182,0
ERF008,2,296,455,0.005449773,-3.981800182,0
WRKY7,1,276,122,0.005449612,-2.224009318,0
MYB124,1,2245,15,0.005449369,-2.556123238,0
MYB83,2,200,674,0.005447347,-4.78248861,0
WRKY27,1,674,50,0.005447347,-2.53734019,0
WRKY8,2,256,527,0.005445086,-4.918208881,0
WRKY20,1,241,140,0.005444117,-2.35504278,0
WRKY62,1,206,164,0.005440571,-2.388113876,0
WRKY21,4,295,1833,0.00543961,-9.335884121,0
WRKY20,1,242,140,0.005432857,-2.057478935,0
ERF015,1,429,79,0.005431976,-2.282157521,0
WRKY40,2,429,316,0.005431976,-4.681527891,0
BHLH72,3,711,429,0.005431976,-7.601008254,0
NAC025,2,455,298,0.005431455,-5.274002908,0
WRKY6,3,272,1123,0.005428089,-8.425530025,0
WRKY23,1,241,141,0.005424777,-2.027068015,0
NAC010,1,206,165,0.005424059,-2.210530277,0
WRKY1,2,411,331,0.005422444,-5.084590044,0
WRKY60,1,199,171,0.00542095,-1.917407919,0
NAC68,1,127,268,0.005420393,-2.167774924,0
NAC105,1,296,115,0.005420074,-2.041230906,0
WRKY55,1,256,133,0.005419437,-2.203663069,0
WRKY46,2,757,180,0.005418085,-6.026961042,0
WRKY12,1,426,80,0.005416892,-2.171266014,0
ERF091,1,17,2006,0.005415145,-1.788854382,0
WRKY62,1,208,164,0.005414351,-2.249636338,0
WRKY23,1,242,141,0.005413558,-2.189079872,0
MYB70,2,711,192,0.005413082,-5.651822721,0
MYB116,2,808,169,0.005412289,-5.009958157,0
MYB118,1,169,202,0.005412289,-2.471094031,0
MYB17,1,62,551,0.005410387,-2.383656473,0
WRKY42,5,718,1190,0.005409216,-11.53628086,0
MYB40,1,215,159,0.005408567,-1.829312314,0
WRKY23,2,971,141,0.005405188,-4.275670942,0
WRKY18,1,303,113,0.0054043,-2.11324839,0
NAC054,3,419,736,0.005402258,-6.632014003,0
MYB13,2,200,686,0.005399492,-5.292896087,0
WRKY21,6,674,1833,0.005398089,-13.0863589,0
MYB56,1,130,264,0.005397919,-2.17236939,0
WRKY12,1,429,80,0.005397919,-2.205291217,0
WRKY1,2,415,331,0.005396249,-5.18572419,0
MYB3R4,1,142,242,0.005394462,-1.994137474,0
WRKY25,2,674,204,0.005393677,-4.380523191,0
WRKY47,2,220,625,0.005393599,-5.244604716,0
WRKY75,1,447,77,0.00539015,-2.116234535,0
WRKY1,2,416,331,0.005389759,-4.824308034,0
WRKY24,2,355,388,0.005388898,-4.310882787,0
WRKY62,1,210,164,0.005388507,-2.416414887,0
MYB60,1,175,197,0.005385771,-2.456445735,0
NAC098,2,163,847,0.00538263,-4.92522484,0
NAC071,2,264,523,0.005382415,-5.590459756,0
NAC079,1,274,126,0.005381947,-1.817532881,0
WRKY24,1,89,388,0.005381324,-2.525603458,0
WRKY60,2,808,171,0.005380545,-4.69677871,0
ERF073,2,171,808,0.005380545,-4.69677871,0
NAC046,1,272,127,0.005380389,-2.169192059,0
MYB63,1,200,173,0.005376033,-2.084060531,0
MYB33,1,174,199,0.005374015,-2.532173327,0
MYB107,4,1872,296,0.005373549,-10.28454975,0
NAC075,2,416,333,0.005373549,-5.664704039,0
MYB58,2,175,793,0.005368765,-4.567636838,0
WRKY24,2,358,388,0.005366271,-5.417738634,0
WRKY62,2,847,164,0.005366194,-4.150760139,0
RAV2,3,757,413,0.005365353,-7.894208015,0
NAC075,3,940,333,0.005362104,-8.439240085,0
WRKY8,1,66,527,0.00536195,-2.182688346,0
WRKY46,2,773,180,0.005361718,-5.37659624,0
WRKY30,2,230,605,0.005361526,-4.390931756,0
MYB118,2,689,202,0.005360986,-4.49897534,0
WRKY45,3,793,395,0.005360263,-7.895072124,0
MYB4,1,162,215,0.005358254,-2.494120183,0
NAC105,1,303,115,0.0053571,-1.882089734,0
ERF096,3,416,754,0.005356596,-6.877779633,0
NAC083,3,1260,249,0.005355947,-6.750525716,0
ERF013,3,249,1260,0.005355947,-6.750525716,0
WRKY20,1,249,140,0.005355947,-1.851675745,0
WRKY42,3,264,1190,0.005352366,-7.302705518,0
NAC071,4,1068,523,0.005352091,-9.433455481,0
WRKY18,1,309,113,0.005351574,-2.089322728,0
WRKY24,2,360,388,0.005351344,-4.372231934,0
NAC083,4,2245,249,0.00534998,-8.554285961,0
MYB63,1,202,173,0.005349353,-2.249156613,0
NAC043,1,267,131,0.005346982,-2.537017279,0
WRKY47,1,56,625,0.005345225,-2.130498156,0
BHLH74,1,625,56,0.005345225,-2.130498156,0
MYB55,2,718,195,0.005345034,-5.04695126,0
WRKY75,1,455,77,0.005342554,-2.287921866,0
NAC071,2,268,523,0.005342097,-5.686350669,0
NAC011,3,704,448,0.005341902,-7.603790617,0
WRKY28,1,297,118,0.005341716,-2.813115414,0
WRKY46,1,195,180,0.005337605,-2.50057195,0
NAC043,1,268,131,0.005336997,-2.073923867,0
WRKY55,1,264,133,0.005336693,-2.537146242,0
WRKY28,2,1191,118,0.005334984,-4.558848576,0
MYB118,1,174,202,0.005333959,-2.31990749,0
MYB52,1,169,208,0.005333656,-2.755994488,0
WRKY28,1,298,118,0.005332746,-2.069102204,0
WRKY23,3,2245,141,0.005332164,-7.62334802,0
MYB80,4,2103,268,0.005328107,-9.924033253,0
MYB65,2,754,187,0.005326274,-4.075272155,0
MYB17,1,64,551,0.005325179,-2.28564177,0
WRKY21,5,481,1833,0.005324959,-13.93572735,0
WRKY50,1,126,280,0.005323971,-2.660389051,0
MYB77,1,222,159,0.005322614,-1.9753591,0
NAC075,1,106,333,0.005322614,-2.321972158,0
ERF8,1,17,2077,0.005321785,-1.887622375,0
NAC087,4,2077,272,0.005321785,-10.09100113,0
ERF8,4,272,2077,0.005321785,-10.09100113,0
WRKY40,2,447,316,0.005321483,-4.555647736,0
MYB3R1,1,175,202,0.005318698,-2.229807651,0
NAC087,1,130,272,0.005317945,-2.857795458,0
ERF021,1,272,130,0.005317945,-2.857795458,0
MYB60,2,718,197,0.005317833,-3.969655034,0
NAC025,3,1068,298,0.005317745,-7.055467581,0
WRKY6,2,126,1123,0.005316855,-4.509272863,0
NAC011,1,79,448,0.005315541,-1.752869946,0
ERF015,1,448,79,0.005315541,-1.752869946,0
NAC007,1,316,112,0.005315541,-1.920744433,0
WRKY31,2,192,738,0.005313139,-5.624631481,0
WRKY42,3,268,1190,0.005312273,-6.188216108,0
MYB67,1,64,554,0.005310741,-2.370526857,0
WRKY46,1,197,180,0.005310442,-2.136471873,0
MYB63,1,205,173,0.005310067,-2.52875705,0
NAC004,1,79,449,0.005309618,-2.325399838,0
NAC010,1,215,165,0.005309319,-1.849458701,0
WRKY63,1,455,78,0.005308197,-2.411401697,0
BHLH122,1,78,455,0.005308197,-2.411401697,0
NAC028,1,112,317,0.00530715,-1.849255352,0
NAC050,2,397,358,0.005305096,-5.006761876,0
NAC69,1,115,309,0.005304835,-2.147110275,0
MYB94,1,202,176,0.005303566,-2.520504151,0
WRKY50,1,127,280,0.005302969,-2.216353344,0
NAC018,2,479,297,0.005302541,-4.376330721,0
NAC013,7,1872,932,0.005299528,-21.66794484,0
NAC055,1,149,239,0.005299171,-2.297657962,0
MYB24,1,130,274,0.005298501,-2.429885721,0
NAC92,1,131,272,0.005297609,-2.294733594,0
NAC018,1,120,297,0.005297014,-2.082421526,0
WRKY55,1,268,133,0.005296717,-2.051139839,0
NAC076,3,718,447,0.005295479,-7.792641654,0
NAC098,4,674,847,0.005294054,-8.443788619,0
WRKY46,2,793,180,0.005293673,-4.803113877,0
MYB4,1,166,215,0.005293303,-2.578274799,0
WRKY30,1,59,605,0.005292932,-1.77413105,0
NAC018,2,481,297,0.005291505,-4.927767575,0
WRKY70,1,674,53,0.005290931,-2.242121,0
NAC011,3,718,448,0.005289566,-8.494214874,0
ERF9,1,17,2103,0.005288785,-2.667891875,0
NAC92,4,2103,272,0.005288785,-9.599885784,0
NAC025,1,120,298,0.005288119,-2.250274564,0
WRKY17,1,149,240,0.005288119,-2.306153314,0
WRKY12,1,447,80,0.005288119,-2.377347672,0
RAV1,4,481,1191,0.005284837,-9.105920839,0
WRKY8,2,272,527,0.005282509,-4.523695967,0
NAC019,4,2240,256,0.005282214,-9.795883637,0
WRKY20,1,256,140,0.005282214,-2.17141993,0
WRKY12,1,448,80,0.005282214,-2.011653258,0
NAC054,2,195,736,0.005279269,-5.47680023,0
WRKY27,1,718,50,0.005277798,-1.921023648,0
WRKY43,1,176,204,0.005277504,-2.315230899,0
NAC045,1,241,149,0.005277137,-2.077692782,0
NAC075,3,971,333,0.005275815,-6.831008858,0
NAC103,1,159,226,0.005275301,-2.089127896,0
WRKY6,1,32,1123,0.005275154,-2.205746537,0
WRKY42,3,272,1190,0.005273067,-8.934967079,0
WRKY31,2,195,738,0.005272111,-4.176337586,0
MYB93,3,773,419,0.005271382,-7.969605758,0
WRKY46,1,200,180,0.005270463,-2.008102514,0
MYB67,1,65,554,0.005269731,-2.277885245,0
MYB24,4,2103,274,0.005269447,-8.55166007,0
MYB3R5,1,138,261,0.005269146,-2.285274868,0
WRKY75,2,1872,77,0.00526783,-4.613316234,0
WRKY30,2,239,605,0.005259608,-4.604934149,0
NAC045,2,971,149,0.005258081,-4.469917215,0
MYB57,1,163,222,0.0052569,-2.498051188,0
MYB52,1,174,208,0.005256464,-2.118234785,0
NAC013,5,971,932,0.005255965,-11.37334121,0
WRKY21,2,79,1833,0.005255756,-4.738194758,0
MYB118,2,718,202,0.005251605,-4.70947712,0
RAV1,3,274,1191,0.005251581,-6.430865376,0
WRKY25,2,711,204,0.005251461,-4.319762558,0
MYB51,2,204,711,0.005251461,-4.319762558,0
WRKY18,1,321,113,0.005250592,-2.446205714,0
ERF019,1,113,321,0.005250592,-2.446205714,0
MYB3R5,1,139,261,0.005250158,-2.590561863,0
MYB119,1,295,123,0.005249724,-2.364758469,0
ERF15,3,455,718,0.005248719,-6.685538663,0
NAC010,1,220,165,0.005248639,-2.87296326,0
MYB88,1,1068,34,0.005247771,-2.096935125,0
ERF109,1,34,1068,0.005247771,-2.096935125,0
WRKY21,4,317,1833,0.00524746,-10.53266931,0
WRKY40,1,115,316,0.005245749,-2.587700525,0
NAC035,1,146,249,0.005244739,-2.32674493,0
WRKY70,1,686,53,0.005244451,-2.013760075,0
WRKY8,1,69,527,0.00524409,-2.025025908,0
WRKY12,1,455,80,0.005241424,-2.29077043,0
WRKY62,1,222,164,0.005240848,-2.485184432,0
NAC062,1,127,287,0.0052379,-2.364882628,0
NAC105,1,317,115,0.005237469,-2.291623832,0
WRKY6,2,130,1123,0.005234418,-4.894573325,0
MYB101,3,1460,225,0.005234239,-7.062363777,0
WRKY24,3,847,388,0.005233156,-7.294304312,0
WRKY70,1,689,53,0.005233021,-2.181777048,0
MYB15,1,166,220,0.005232806,-2.227798136,0
MYB30,2,193,757,0.00523243,-4.625615888,0
NAC018,1,123,297,0.005232018,-2.051018592,0
MYB119,2,1189,123,0.005229817,-4.766827226,0
WRKY47,2,234,625,0.005229764,-4.923936436,0
MYB77,1,230,159,0.005229227,-2.25100015,0
NAC038,1,89,411,0.005228584,-1.982601117,0
NAC103,1,162,226,0.005226227,-2.142595925,0
WRKY43,2,718,204,0.005225799,-4.099073027,0
RAV1,2,123,1191,0.005225424,-4.361123719,0
NAC075,1,110,333,0.005224943,-2.774917687,0
RAV2,2,355,413,0.00522325,-5.008458235,0
MYB101,1,163,225,0.005221736,-2.31958966,0
MYB40,3,2077,159,0.005220408,-7.825391796,0
WRKY46,1,204,180,0.005218536,-2.169145599,0
WRKY60,1,215,171,0.005215341,-1.865672802,0
WRKY23,1,261,141,0.00521279,-2.228399245,0
WRKY6,3,295,1123,0.005212192,-6.681608765,0
NAC103,1,163,226,0.005210171,-2.592082948,0
NAC098,2,174,847,0.005209711,-5.04320262,0
NAC038,3,808,411,0.005205886,-7.964402633,0
WRKY62,1,225,164,0.005205792,-2.092803756,0
NAC073,2,416,355,0.005204382,-5.64163886,0
WRKY20,1,264,140,0.005201565,-2.385380487,0
WRKY7,1,303,122,0.005201143,-2.332530259,0
NAC017,2,554,267,0.005200193,-5.035753333,0
NAC68,1,138,268,0.005199877,-2.523813508,0
ERF036,1,416,89,0.005197067,-2.403385743,0
WRKY75,1,481,77,0.005196155,-2.100291727,0
WRKY1,1,112,331,0.005193702,-2.303938203,0
NAC017,1,139,267,0.005190832,-2.113711914,0
NAC010,1,225,165,0.005189993,-2.3125,0
WRKY28,2,1260,118,0.00518685,-4.614781024,0
WRKY53,1,358,104,0.00518253,-2.20357497,0
NAC098,2,176,847,0.005180026,-4.963319774,0
NAC079,1,296,126,0.005178081,-2.265789667,0
NAC007,1,333,112,0.005178081,-2.348614684,0
MYB43,3,1460,230,0.005177033,-7.052859435,0
WRKY70,1,704,53,0.005176971,-2.45821487,0
RAV1,8,2006,1191,0.005175695,-19.06699349,0
MYB65,1,200,187,0.005170877,-2.599587309,0
MYB83,2,222,674,0.005170393,-4.527298297,0
NAC087,2,551,272,0.005166183,-4.535072753,0
WRKY42,2,126,1190,0.005165011,-4.753295803,0
MYB43,1,163,230,0.005164666,-2.11695011,0
NAC050,2,419,358,0.005163943,-4.685823755,0
WRKY63,1,481,78,0.005162739,-2.240517394,0
WRKY20,1,268,140,0.005162601,-2.224198468,0
WRKY59,1,139,270,0.005161913,-2.13371468,0
MYB93,5,2240,419,0.005161061,-11.73508196,0
NAC076,3,757,447,0.005157266,-7.457051105,0
MYB93,3,808,419,0.005155948,-6.651972195,0
WRKY2,1,333,113,0.005155119,-2.359013496,0
WRKY1,2,455,331,0.005153595,-4.814817006,0
WRKY30,2,249,605,0.005152911,-5.136943498,0
MYB93,2,360,419,0.005149579,-4.805961232,0
NAC054,2,205,736,0.005148896,-4.232799837,0
WRKY48,1,686,55,0.005148214,-2.167774924,0
WRKY24,2,389,388,0.005148009,-5.688545558,0
NAC013,6,1460,932,0.005143596,-14.93669483,0
WRKY59,4,2240,270,0.005143445,-9.305067523,0
MYB92,1,180,210,0.005143445,-2.48997992,0
ERF8,5,455,2077,0.00514335,-12.76202661,0
MYB108,1,272,139,0.005142901,-2.609537054,0
NAC087,1,139,272,0.005142901,-2.392566643,0
RAV1,2,127,1191,0.005142476,-5.153929076,0
NAC005,4,1460,415,0.005138774,-9.656579661,0
NAC075,2,455,333,0.005138096,-5.547494748,0
WRKY42,3,287,1190,0.00513342,-7.482842758,0
ERF118,2,106,1432,0.005133405,-5.148066125,0
BHLH49,2,1432,106,0.005133405,-5.148066125,0
BHLH49,1,358,106,0.005133405,-2.241979495,0
WRKY31,2,206,738,0.005129419,-4.661344981,0
NAC037,1,551,69,0.00512861,-2.410529484,0
WRKY70,1,718,53,0.005126251,-2.213594362,0
NAC68,1,142,268,0.005126116,-2.192481327,0
MYB121,2,940,162,0.005125173,-5.17190823,0
ERF104,1,17,2240,0.0051245,-2.225881712,0
NAC087,4,2240,272,0.0051245,-11.60151501,0
ERF104,4,272,2240,0.0051245,-11.60151501,0
ERF104,4,272,2240,0.0051245,-9.834792365,0
NAC087,1,140,272,0.0051245,-2.235579492,0
NAC103,2,674,226,0.005124433,-4.781450592,0
MYB10,1,276,138,0.005123962,-2.374929003,0
MYB118,3,1697,202,0.005123947,-8.083770136,0
WRKY60,3,2006,171,0.005122214,-7.510052786,0
ERF096,3,455,754,0.005121886,-6.236890545,0
NAC045,1,256,149,0.0051202,-2.283241177,0
MYB3,1,149,256,0.0051202,-2.283241177,0
WRKY25,1,187,204,0.005119931,-2.32663873,0
ERF014,1,106,360,0.005119126,-2.435590024,0
ERF003,1,17,2245,0.005118791,-2.406919971,0
NAC079,1,303,126,0.005117919,-2.532027684,0
WRKY6,1,34,1123,0.005117651,-2.134546196,0
