geneId,FC,FC_Type,cluster
Glyma.17G048100,-0.84581497,R25_FC,cluster3
Glyma.17G048900,2.1921744,R25_FC,cluster4
Glyma.17G050600,-0.397938657,R25_FC,cluster3
Glyma.17G051100,-2.229322439,R25_FC,cluster6
Glyma.17G052400,0.72536489,R25_FC,cluster9
Glyma.17G052800,1.001493654,R25_FC,cluster9
Glyma.17G056900,1.372481971,R25_FC,cluster9
Glyma.17G057100,0.888528885,R25_FC,cluster9
Glyma.17G058600,2.826785974,R25_FC,cluster7
Glyma.17G059800,-0.806692246,R25_FC,cluster3
Glyma.17G060400,-1.30829876,R25_FC,cluster3
Glyma.17G061300,-0.473932064,R25_FC,cluster3
Glyma.17G061800,1.907044579,R25_FC,cluster4
Glyma.17G062500,-0.801267521,R25_FC,cluster3
Glyma.17G062900,-1.293237673,R25_FC,cluster3
Glyma.17G063500,-0.648698989,R25_FC,cluster3
Glyma.17G064100,0.65572072,R25_FC,cluster9
Glyma.17G064600,1.745323943,R25_FC,cluster9
Glyma.17G065000,3.340904954,R25_FC,cluster5
Glyma.17G065100,1.987344531,R25_FC,cluster4
Glyma.17G065200,3.154995838,R25_FC,cluster7
Glyma.17G065300,0.444554822,R25_FC,cluster9
Glyma.17G066900,-2.36604077,R25_FC,cluster6
Glyma.17G067200,4.835095212,R25_FC,cluster8
Glyma.17G068900,-0.586193657,R25_FC,cluster3
Glyma.17G069000,2.177259462,R25_FC,cluster4
Glyma.17G069700,-0.47468045,R25_FC,cluster3
Glyma.17G072000,-1.10094645,R25_FC,cluster3
Glyma.17G074500,-1.258719884,R25_FC,cluster3
Glyma.17G075300,-1.411349225,R25_FC,cluster6
Glyma.17G076600,1.232746422,R25_FC,cluster9
Glyma.17G077900,-0.890938312,R25_FC,cluster3
Glyma.17G078400,0.621933486,R25_FC,cluster9
Glyma.17G080400,2.549200588,R25_FC,cluster4
Glyma.17G081800,-0.645131269,R25_FC,cluster3
Glyma.17G083400,0.694073002,R25_FC,cluster9
Glyma.17G084700,0.827175658,R25_FC,cluster9
Glyma.17G085600,-2.388334815,R25_FC,cluster6
Glyma.17G086500,-1.596432168,R25_FC,cluster3
Glyma.17G087000,-1.373108773,R25_FC,cluster3
Glyma.17G088400,-0.413638013,R25_FC,cluster3
Glyma.17G088500,4.502427702,R25_FC,cluster7
Glyma.17G088800,-1.802490241,R25_FC,cluster3
Glyma.17G088900,-0.696316191,R25_FC,cluster3
Glyma.17G089200,0.791543589,R25_FC,cluster9
Glyma.17G089600,1.05131521,R25_FC,cluster9
Glyma.17G095000,-0.878869552,R25_FC,cluster3
Glyma.17G095200,2.35294676,R25_FC,cluster4
Glyma.17G096100,-0.709845711,R25_FC,cluster3
Glyma.17G096200,-1.562769845,R25_FC,cluster3
Glyma.17G096400,4.114576137,R25_FC,cluster7
Glyma.17G097600,0.922875036,R25_FC,cluster9
Glyma.17G097900,4.809590249,R25_FC,cluster8
Glyma.17G098200,-0.495983468,R25_FC,cluster3
Glyma.17G100600,0.942416505,R25_FC,cluster9
Glyma.17G100700,-0.964789416,R25_FC,cluster3
Glyma.17G101700,-0.600101793,R25_FC,cluster3
Glyma.17G103400,4.3182126,R25_FC,cluster1
Glyma.17G105800,-1.216069993,R25_FC,cluster3
Glyma.17G106500,3.448217914,R25_FC,cluster8
Glyma.17G106800,1.255380807,R25_FC,cluster9
Glyma.17G108000,1.131144155,R25_FC,cluster9
Glyma.17G108200,1.903607403,R25_FC,cluster9
Glyma.17G108300,-1.287431576,R25_FC,cluster3
Glyma.17G109300,0.942739302,R25_FC,cluster9
Glyma.17G111100,-1.652837086,R25_FC,cluster3
Glyma.17G112700,0.530519633,R25_FC,cluster9
Glyma.17G112900,2.812437523,R25_FC,cluster4
Glyma.17G113100,-2.851468187,R25_FC,cluster6
Glyma.17G113900,1.013813948,R25_FC,cluster9
Glyma.17G114800,-0.666968458,R25_FC,cluster3
Glyma.17G116700,2.039542416,R25_FC,cluster4
Glyma.17G117200,5.461603719,R25_FC,cluster1
Glyma.17G118100,-1.943070607,R25_FC,cluster3
Glyma.17G118300,1.551586642,R25_FC,cluster9
Glyma.17G120300,-0.498656438,R25_FC,cluster3
Glyma.17G121000,-1.472066312,R25_FC,cluster6
Glyma.17G121600,0.53423171,R25_FC,cluster9
Glyma.17G121900,1.96623544,R25_FC,cluster9
Glyma.17G122200,0.988176126,R25_FC,cluster9
Glyma.17G123800,3.471288932,R25_FC,cluster4
Glyma.17G124900,1.405148689,R25_FC,cluster9
Glyma.17G125700,-1.009775604,R25_FC,cluster3
Glyma.17G126500,-1.223542463,R25_FC,cluster3
Glyma.17G128200,0.871342944,R25_FC,cluster9
Glyma.17G128400,0.847524316,R25_FC,cluster9
Glyma.17G129600,1.247243701,R25_FC,cluster9
Glyma.17G130100,-0.985566901,R25_FC,cluster3
Glyma.17G132100,-1.401140768,R25_FC,cluster3
Glyma.17G132800,-4.15431398,R25_FC,cluster6
Glyma.17G133000,-0.93039598,R25_FC,cluster3
Glyma.17G133200,-0.696487952,R25_FC,cluster3
Glyma.17G137300,3.018821426,R25_FC,cluster4
Glyma.17G137600,-0.954838858,R25_FC,cluster3
Glyma.17G139400,-1.174474626,R25_FC,cluster3
Glyma.17G139800,4.970812781,R25_FC,cluster8
Glyma.17G140000,1.176470625,R25_FC,cluster9
Glyma.17G140200,5.735259922,R25_FC,cluster7
Glyma.17G140300,1.356004581,R25_FC,cluster9
Glyma.17G140400,2.270043697,R25_FC,cluster4
Glyma.17G141400,1.190856839,R25_FC,cluster9
Glyma.17G143400,-0.628426923,R25_FC,cluster3
Glyma.17G144700,-1.751050761,R25_FC,cluster3
Glyma.17G145100,-0.867487791,R25_FC,cluster3
Glyma.17G145400,2.715123578,R25_FC,cluster4
Glyma.17G145900,-1.43070575,R25_FC,cluster3
Glyma.17G147500,8.391075036,R25_FC,cluster2
Glyma.17G147600,3.117496047,R25_FC,cluster1
Glyma.17G147900,-1.142550072,R25_FC,cluster3
Glyma.17G148200,0.758323057,R25_FC,cluster9
Glyma.17G149800,-0.682291307,R25_FC,cluster3
Glyma.17G150900,-0.686331544,R25_FC,cluster3
Glyma.17G151700,7.001839802,R25_FC,cluster5
Glyma.17G152400,3.503947046,R25_FC,cluster1
Glyma.17G152600,-0.598455538,R25_FC,cluster3
Glyma.17G153800,2.063095854,R25_FC,cluster4
Glyma.17G154800,-0.558031958,R25_FC,cluster3
Glyma.17G154900,-1.495078886,R25_FC,cluster3
Glyma.17G155200,1.427303224,R25_FC,cluster9
Glyma.17G155400,3.780086797,R25_FC,cluster7
Glyma.17G155700,1.328231221,R25_FC,cluster9
Glyma.17G156300,-0.605058946,R25_FC,cluster3
Glyma.17G158600,2.400083367,R25_FC,cluster7
Glyma.17G159600,6.283843452,R25_FC,cluster2
Glyma.17G161400,-2.089204844,R25_FC,cluster6
Glyma.17G161500,-1.656997928,R25_FC,cluster3
Glyma.17G163200,2.683949774,R25_FC,cluster4
Glyma.17G163400,-0.984893979,R25_FC,cluster3
Glyma.17G163500,-1.24192541,R25_FC,cluster3
Glyma.17G163800,0.692744438,R25_FC,cluster9
Glyma.17G166000,1.215276834,R25_FC,cluster9
Glyma.17G166600,5.968209672,R25_FC,cluster5
Glyma.17G167100,1.463036661,R25_FC,cluster9
Glyma.17G167200,0.569792861,R25_FC,cluster9
Glyma.17G168400,0.837171553,R25_FC,cluster9
Glyma.17G168900,1.105027184,R25_FC,cluster9
Glyma.17G173100,-1.248921882,R25_FC,cluster3
Glyma.17G175500,-0.606178857,R25_FC,cluster3
Glyma.17G175600,3.249685761,R25_FC,cluster7
Glyma.17G175700,-0.671635057,R25_FC,cluster3
Glyma.17G175800,2.78994031,R25_FC,cluster5
Glyma.17G178500,-1.089256887,R25_FC,cluster3
Glyma.17G179200,1.554230409,R25_FC,cluster9
Glyma.17G180600,-0.634081628,R25_FC,cluster3
Glyma.17G181000,-0.747082384,R25_FC,cluster3
Glyma.17G185000,2.450835565,R25_FC,cluster4
Glyma.17G187200,-1.73866699,R25_FC,cluster3
Glyma.17G187300,3.85728919,R25_FC,cluster1
Glyma.17G187500,-0.886726493,R25_FC,cluster3
Glyma.17G188300,0.612873128,R25_FC,cluster9
Glyma.17G189300,-2.679889171,R25_FC,cluster6
Glyma.17G195100,-1.140029357,R25_FC,cluster3
Glyma.17G197500,2.028718074,R25_FC,cluster4
Glyma.17G202300,-0.813624498,R25_FC,cluster3
Glyma.17G202700,1.030295658,R25_FC,cluster9
Glyma.17G205000,-1.176793615,R25_FC,cluster3
Glyma.17G205100,0.874543215,R25_FC,cluster9
Glyma.17G209700,2.218886958,R25_FC,cluster4
Glyma.17G212100,-1.971681893,R25_FC,cluster6
Glyma.17G212200,-1.607792877,R25_FC,cluster3
Glyma.17G213600,0.942244982,R25_FC,cluster9
Glyma.17G217000,2.633112806,R25_FC,cluster4
Glyma.17G218200,2.223752041,R25_FC,cluster7
Glyma.17G219500,-1.028655983,R25_FC,cluster3
Glyma.17G219600,0.395060454,R25_FC,cluster9
Glyma.17G223600,0.412919116,R25_FC,cluster9
Glyma.17G224300,1.973434337,R25_FC,cluster9
Glyma.17G225800,0.621896257,R25_FC,cluster9
Glyma.17G226100,-1.177994277,R25_FC,cluster3
Glyma.17G228800,-1.062079269,R25_FC,cluster3
Glyma.17G229400,-0.60933256,R25_FC,cluster3
Glyma.17G230700,-1.551966496,R25_FC,cluster3
Glyma.17G232235,0.54329797,R25_FC,cluster9
Glyma.17G232900,3.239078697,R25_FC,cluster7
Glyma.17G233100,1.09991282,R25_FC,cluster9
Glyma.17G234000,4.134862937,R25_FC,cluster8
Glyma.17G235100,0.746177158,R25_FC,cluster9
Glyma.17G235900,-0.763804221,R25_FC,cluster3
Glyma.17G236200,3.253729141,R25_FC,cluster1
Glyma.17G236900,1.221299077,R25_FC,cluster9
Glyma.17G237000,0.697622211,R25_FC,cluster9
Glyma.17G237600,4.836615623,R25_FC,cluster8
Glyma.17G237800,-0.54352808,R25_FC,cluster3
Glyma.17G237900,1.695356916,R25_FC,cluster9
Glyma.17G240000,0.681111958,R25_FC,cluster9
Glyma.17G240300,-1.925150569,R25_FC,cluster6
Glyma.17G240800,0.595565659,R25_FC,cluster9
Glyma.17G243700,-1.698040912,R25_FC,cluster6
Glyma.17G244900,-1.318999642,R25_FC,cluster3
Glyma.17G245100,6.645494557,R25_FC,cluster2
Glyma.17G245200,5.407189355,R25_FC,cluster8
Glyma.17G245500,1.76524953,R25_FC,cluster4
Glyma.17G245600,0.616938776,R25_FC,cluster9
Glyma.17G246400,-1.41474549,R25_FC,cluster3
Glyma.17G246500,1.211267506,R25_FC,cluster9
Glyma.17G247300,-0.688915317,R25_FC,cluster3
Glyma.17G247400,-2.246389478,R25_FC,cluster6
Glyma.17G247900,1.748894775,R25_FC,cluster4
Glyma.17G250100,1.197654499,R25_FC,cluster9
Glyma.17G251000,0.959813561,R25_FC,cluster9
Glyma.17G251100,0.700177133,R25_FC,cluster9
Glyma.17G253500,-2.318661565,R25_FC,cluster6
Glyma.17G253700,-0.565525657,R25_FC,cluster3
Glyma.17G254100,-1.054071192,R25_FC,cluster3
Glyma.17G255100,-0.914912424,R25_FC,cluster3
Glyma.17G255900,1.840719647,R25_FC,cluster4
Glyma.17G256500,2.152658563,R25_FC,cluster4
Glyma.17G257400,-1.005332221,R25_FC,cluster3
Glyma.17G257500,-1.025777086,R25_FC,cluster3
Glyma.17G257800,-0.740801319,R25_FC,cluster3
Glyma.17G258200,4.404560522,R25_FC,cluster1
Glyma.17G258400,4.294389619,R25_FC,cluster1
Glyma.17G258500,1.940401394,R25_FC,cluster9
Glyma.17G259000,-0.629292001,R25_FC,cluster3
Glyma.17G259100,-1.738177282,R25_FC,cluster6
Glyma.18G000300,-1.055716548,R25_FC,cluster3
Glyma.18G002000,0.536254858,R25_FC,cluster9
Glyma.18G002200,0.835137866,R25_FC,cluster9
Glyma.18G003100,2.080683825,R25_FC,cluster4
Glyma.18G004100,-1.193145688,R25_FC,cluster3
Glyma.18G004200,2.346474651,R25_FC,cluster4
Glyma.18G006700,-0.966372688,R25_FC,cluster3
Glyma.18G006900,1.030554884,R25_FC,cluster9
Glyma.18G008600,1.221903917,R25_FC,cluster9
Glyma.18G009200,-0.624219526,R25_FC,cluster3
Glyma.18G009500,-1.17128189,R25_FC,cluster3
Glyma.18G009700,2.321825855,R25_FC,cluster4
Glyma.18G009800,2.405060797,R25_FC,cluster4
Glyma.18G010200,0.982527083,R25_FC,cluster9
Glyma.18G010400,0.923275781,R25_FC,cluster9
Glyma.18G012200,-1.70883903,R25_FC,cluster6
Glyma.18G013100,1.25310075,R25_FC,cluster9
Glyma.18G013200,1.341568078,R25_FC,cluster9
Glyma.18G013600,4.279252445,R25_FC,cluster8
Glyma.18G014000,-1.180048475,R25_FC,cluster3
Glyma.18G015200,-0.414856403,R25_FC,cluster3
Glyma.18G015500,-0.684380098,R25_FC,cluster3
Glyma.18G015700,-0.594937435,R25_FC,cluster3
Glyma.18G017700,1.894659246,R25_FC,cluster4
Glyma.18G018600,-0.800168098,R25_FC,cluster3
Glyma.18G018800,-0.910172462,R25_FC,cluster3
Glyma.18G021100,0.68282946,R25_FC,cluster9
Glyma.18G022700,2.547028305,R25_FC,cluster4
Glyma.18G023100,-1.060040387,R25_FC,cluster3
Glyma.18G024200,0.809498872,R25_FC,cluster9
Glyma.18G024600,-1.241191055,R25_FC,cluster3
Glyma.18G025100,1.359683081,R25_FC,cluster9
Glyma.18G025500,-0.542326776,R25_FC,cluster3
Glyma.18G025800,-0.719448027,R25_FC,cluster3
Glyma.18G026600,-0.802926758,R25_FC,cluster3
Glyma.18G026700,2.188558125,R25_FC,cluster4
Glyma.18G026900,3.992609763,R25_FC,cluster7
Glyma.18G028400,-2.751459937,R25_FC,cluster6
Glyma.18G029300,1.444289905,R25_FC,cluster9
Glyma.18G030400,-1.590871861,R25_FC,cluster6
Glyma.18G031800,-0.809772499,R25_FC,cluster3
Glyma.18G034400,-0.620317399,R25_FC,cluster3
Glyma.18G034600,-0.731198924,R25_FC,cluster3
Glyma.18G034900,0.579399291,R25_FC,cluster9
Glyma.18G035100,1.948544054,R25_FC,cluster4
Glyma.18G035300,-0.982184485,R25_FC,cluster3
Glyma.18G036400,-2.16040167,R25_FC,cluster6
Glyma.18G038500,2.564217371,R25_FC,cluster4
Glyma.18G038700,0.85237756,R25_FC,cluster9
Glyma.18G039800,-0.725975558,R25_FC,cluster3
Glyma.18G040400,0.5659108,R25_FC,cluster9
Glyma.18G040500,1.823689034,R25_FC,cluster4
Glyma.18G040800,-1.01255456,R25_FC,cluster3
Glyma.18G040900,2.299157775,R25_FC,cluster4
Glyma.18G041100,0.521682065,R25_FC,cluster9
Glyma.18G041600,2.476038502,R25_FC,cluster1
Glyma.18G043500,-1.423640636,R25_FC,cluster3
Glyma.18G044900,-2.732311363,R25_FC,cluster6
Glyma.18G045100,1.820789708,R25_FC,cluster9
Glyma.18G045900,-1.254389619,R25_FC,cluster3
Glyma.18G047800,5.06727528,R25_FC,cluster8
Glyma.18G047900,-1.20722558,R25_FC,cluster3
Glyma.18G048200,0.523654552,R25_FC,cluster9
Glyma.18G048500,5.054850272,R25_FC,cluster8
Glyma.18G049000,1.625909907,R25_FC,cluster9
Glyma.18G050400,0.936498574,R25_FC,cluster9
Glyma.18G050600,5.368066421,R25_FC,cluster8
Glyma.18G050700,1.959873491,R25_FC,cluster4
Glyma.18G050800,1.997880194,R25_FC,cluster4
Glyma.18G054100,2.778279269,R25_FC,cluster7
Glyma.18G056600,5.840625464,R25_FC,cluster8
Glyma.18G057900,-1.024260973,R25_FC,cluster3
Glyma.18G059200,-2.114021668,R25_FC,cluster6
Glyma.18G061100,-0.414288978,R25_FC,cluster3
Glyma.18G061900,1.093216676,R25_FC,cluster9
Glyma.18G062100,2.217178163,R25_FC,cluster4
Glyma.18G064100,2.663662065,R25_FC,cluster4
Glyma.18G064900,1.750119025,R25_FC,cluster9
Glyma.18G065700,-1.969756252,R25_FC,cluster6
Glyma.18G065900,-1.493581436,R25_FC,cluster3
Glyma.18G066000,-1.873880044,R25_FC,cluster6
Glyma.18G067600,-1.336542105,R25_FC,cluster3
Glyma.18G067700,-0.783436344,R25_FC,cluster3
Glyma.18G071500,0.700908289,R25_FC,cluster9
Glyma.18G071900,2.430123897,R25_FC,cluster4
Glyma.18G072300,-1.154609548,R25_FC,cluster3
Glyma.18G072700,1.014324017,R25_FC,cluster9
Glyma.18G073400,0.723608719,R25_FC,cluster9
Glyma.18G076500,2.073176017,R25_FC,cluster4
Glyma.18G076600,-1.045840528,R25_FC,cluster3
Glyma.18G078100,-0.931286876,R25_FC,cluster3
Glyma.18G078800,1.291995794,R25_FC,cluster9
Glyma.18G080000,1.219097843,R25_FC,cluster9
Glyma.18G080400,7.097879964,R25_FC,cluster2
Glyma.18G080900,1.182293346,R25_FC,cluster9
Glyma.18G081100,1.101872782,R25_FC,cluster9
Glyma.18G090700,-0.426417389,R25_FC,cluster3
Glyma.18G091900,-1.329824275,R25_FC,cluster3
Glyma.18G092200,6.129934442,R25_FC,cluster8
Glyma.18G094400,1.286718024,R25_FC,cluster9
Glyma.18G094500,1.313821466,R25_FC,cluster9
Glyma.18G096500,1.508576437,R25_FC,cluster9
Glyma.18G096700,5.813502814,R25_FC,cluster8
Glyma.18G101400,-1.008343844,R25_FC,cluster3
Glyma.18G102100,-0.716234554,R25_FC,cluster3
Glyma.18G102400,1.313805243,R25_FC,cluster9
Glyma.18G102700,0.544503003,R25_FC,cluster9
Glyma.18G106800,-0.720564991,R25_FC,cluster3
Glyma.18G107200,-1.560620201,R25_FC,cluster3
Glyma.18G109600,-1.284529605,R25_FC,cluster3
Glyma.18G110200,3.53790466,R25_FC,cluster4
Glyma.18G110700,2.200671903,R25_FC,cluster4
Glyma.18G111200,0.475686158,R25_FC,cluster9
Glyma.18G113100,-2.055074806,R25_FC,cluster6
Glyma.18G113400,5.296331249,R25_FC,cluster8
Glyma.18G114900,-1.311819682,R25_FC,cluster3
Glyma.18G115500,-1.109816211,R25_FC,cluster3
Glyma.18G115700,-1.032427464,R25_FC,cluster3
Glyma.18G116400,-0.688273973,R25_FC,cluster3
Glyma.18G116500,0.44130218,R25_FC,cluster9
Glyma.18G116700,1.81929211,R25_FC,cluster4
Glyma.18G116800,-1.27853238,R25_FC,cluster3
Glyma.18G116900,-1.912031003,R25_FC,cluster6
Glyma.18G122000,1.063338857,R25_FC,cluster9
Glyma.18G123500,-0.851658585,R25_FC,cluster3
Glyma.18G125600,-1.192419926,R25_FC,cluster3
Glyma.18G126500,-1.216816529,R25_FC,cluster3
Glyma.18G127900,4.593958337,R25_FC,cluster7
Glyma.18G130500,0.738308387,R25_FC,cluster9
Glyma.18G131200,0.51110815,R25_FC,cluster9
Glyma.18G132000,1.580944319,R25_FC,cluster9
Glyma.18G134200,0.472846277,R25_FC,cluster9
Glyma.18G134500,-1.042592997,R25_FC,cluster3
Glyma.18G136200,0.930552512,R25_FC,cluster9
Glyma.18G138300,-1.962790937,R25_FC,cluster6
Glyma.18G138400,2.115640666,R25_FC,cluster4
Glyma.18G141500,2.52079854,R25_FC,cluster4
Glyma.18G141900,4.537140853,R25_FC,cluster8
Glyma.18G142700,1.888586935,R25_FC,cluster4
Glyma.18G143300,1.664903152,R25_FC,cluster9
Glyma.18G144100,-1.041593479,R25_FC,cluster3
Glyma.18G146900,-1.272296447,R25_FC,cluster3
Glyma.18G147100,0.762088739,R25_FC,cluster9
Glyma.18G148500,-1.50068703,R25_FC,cluster6
Glyma.18G148700,1.998368075,R25_FC,cluster4
Glyma.18G150000,-1.371613394,R25_FC,cluster3
Glyma.18G151900,0.608651418,R25_FC,cluster9
Glyma.18G152600,2.423902017,R25_FC,cluster4
Glyma.18G153500,-1.44371426,R25_FC,cluster3
Glyma.18G153800,0.743431934,R25_FC,cluster9
Glyma.18G154700,-1.067318529,R25_FC,cluster3
Glyma.18G155200,-0.877894117,R25_FC,cluster3
Glyma.18G156500,0.394538051,R25_FC,cluster9
Glyma.18G158400,3.324562723,R25_FC,cluster1
Glyma.18G158700,-1.192025259,R25_FC,cluster3
Glyma.18G158800,-0.746536869,R25_FC,cluster3
Glyma.18G159500,0.487958692,R25_FC,cluster9
Glyma.18G159700,-1.038086881,R25_FC,cluster3
Glyma.18G169800,-0.523848956,R25_FC,cluster3
Glyma.18G170700,1.956400738,R25_FC,cluster7
Glyma.18G171900,-1.274604012,R25_FC,cluster3
Glyma.18G172100,4.916435878,R25_FC,cluster8
Glyma.18G172600,-1.918182685,R25_FC,cluster6
Glyma.18G175300,-1.397442788,R25_FC,cluster3
Glyma.18G175800,-0.91826325,R25_FC,cluster3
Glyma.18G177000,10.53454788,R25_FC,cluster2
Glyma.18G179600,0.739563044,R25_FC,cluster9
Glyma.18G182000,1.408978917,R25_FC,cluster9
Glyma.18G183451,1.475792354,R25_FC,cluster9
Glyma.18G187600,-1.232151317,R25_FC,cluster3
Glyma.18G187800,1.217935016,R25_FC,cluster9
Glyma.18G189700,-0.955372254,R25_FC,cluster3
Glyma.18G190200,2.665644934,R25_FC,cluster1
Glyma.18G190300,-0.767369485,R25_FC,cluster3
Glyma.18G191600,0.904610726,R25_FC,cluster9
Glyma.18G192800,1.604104412,R25_FC,cluster4
Glyma.18G193400,5.580472619,R25_FC,cluster8
Glyma.18G193600,-0.932976909,R25_FC,cluster3
Glyma.18G195900,-1.037981429,R25_FC,cluster3
Glyma.18G197600,-1.121638577,R25_FC,cluster3
Glyma.18G199700,0.876587034,R25_FC,cluster9
Glyma.18G202500,2.91522574,R25_FC,cluster5
Glyma.18G204200,1.319362668,R25_FC,cluster9
Glyma.18G205500,3.403070735,R25_FC,cluster7
Glyma.18G205600,2.806758025,R25_FC,cluster4
Glyma.18G206000,2.107417865,R25_FC,cluster4
Glyma.18G207200,-0.826012271,R25_FC,cluster3
Glyma.18G207400,-1.253445324,R25_FC,cluster3
Glyma.18G208202,-0.56551251,R25_FC,cluster3
Glyma.18G208800,4.579387583,R25_FC,cluster7
Glyma.18G210100,0.740493289,R25_FC,cluster9
Glyma.18G211000,3.985129725,R25_FC,cluster7
Glyma.18G211100,7.435297561,R25_FC,cluster2
Glyma.18G211800,-1.210199682,R25_FC,cluster3
Glyma.18G212500,1.058867385,R25_FC,cluster7
Glyma.18G212700,-1.424207563,R25_FC,cluster3
Glyma.18G213200,1.37756344,R25_FC,cluster9
Glyma.18G214000,2.651103574,R25_FC,cluster4
Glyma.18G217000,1.556658813,R25_FC,cluster9
Glyma.18G217100,0.847544361,R25_FC,cluster9
Glyma.18G218000,-2.804677005,R25_FC,cluster6
Glyma.18G219900,-1.048477954,R25_FC,cluster3
Glyma.18G220500,3.84183224,R25_FC,cluster8
Glyma.18G220600,4.141465912,R25_FC,cluster8
Glyma.18G222200,-1.183256748,R25_FC,cluster3
Glyma.18G223900,3.297917282,R25_FC,cluster7
Glyma.18G225300,4.184050274,R25_FC,cluster7
Glyma.18G225500,1.160738194,R25_FC,cluster9
Glyma.18G225700,1.526915728,R25_FC,cluster9
Glyma.18G227000,-0.698092141,R25_FC,cluster3
Glyma.18G228100,-1.452486029,R25_FC,cluster3
Glyma.18G228600,3.634383881,R25_FC,cluster8
Glyma.18G229700,-0.698861354,R25_FC,cluster3
Glyma.18G230100,0.502363108,R25_FC,cluster9
Glyma.18G230500,-0.775623721,R25_FC,cluster3
Glyma.18G232000,0.848357964,R25_FC,cluster9
Glyma.18G234300,-2.44263035,R25_FC,cluster6
Glyma.18G234600,3.869090357,R25_FC,cluster1
Glyma.18G236000,0.679481162,R25_FC,cluster9
Glyma.18G236300,1.874308762,R25_FC,cluster7
Glyma.18G236700,1.37391366,R25_FC,cluster9
Glyma.18G236800,1.432711287,R25_FC,cluster9
Glyma.18G237400,-0.911640315,R25_FC,cluster3
Glyma.18G238700,1.737693893,R25_FC,cluster4
Glyma.18G238800,4.536500988,R25_FC,cluster5
Glyma.18G239000,4.375394305,R25_FC,cluster1
Glyma.18G239900,-1.495972418,R25_FC,cluster3
Glyma.18G241700,-0.8936864,R25_FC,cluster3
Glyma.18G241800,2.765220491,R25_FC,cluster4
Glyma.18G242300,2.563736709,R25_FC,cluster4
Glyma.18G243000,-0.920258248,R25_FC,cluster3
Glyma.18G243200,-0.99036945,R25_FC,cluster3
Glyma.18G244100,1.322000381,R25_FC,cluster9
Glyma.18G244900,-1.291806362,R25_FC,cluster3
Glyma.18G245400,1.394963249,R25_FC,cluster9
Glyma.18G246400,0.856819391,R25_FC,cluster9
Glyma.18G247500,1.025191446,R25_FC,cluster9
Glyma.18G248900,0.852201702,R25_FC,cluster9
Glyma.18G249100,2.243513855,R25_FC,cluster4
Glyma.18G250100,-0.81593777,R25_FC,cluster3
Glyma.18G250700,-1.187806341,R25_FC,cluster3
Glyma.18G253900,0.944242944,R25_FC,cluster9
Glyma.18G254100,4.649716391,R25_FC,cluster5
Glyma.18G254200,-1.242067221,R25_FC,cluster3
Glyma.18G255200,-1.7435361,R25_FC,cluster6
Glyma.18G255300,-1.533737782,R25_FC,cluster3
Glyma.18G255700,0.54328735,R25_FC,cluster9
Glyma.18G256400,3.444694089,R25_FC,cluster1
Glyma.18G256600,-0.940831064,R25_FC,cluster3
Glyma.18G256900,2.342795342,R25_FC,cluster4
Glyma.18G257900,4.820772446,R25_FC,cluster8
Glyma.18G258500,1.036193392,R25_FC,cluster9
Glyma.18G258600,-0.477574082,R25_FC,cluster3
Glyma.18G259300,-1.128320647,R25_FC,cluster3
Glyma.18G259400,-0.758004044,R25_FC,cluster3
Glyma.18G260200,0.919139427,R25_FC,cluster9
Glyma.18G260400,1.273015812,R25_FC,cluster9
Glyma.18G260700,3.085722519,R25_FC,cluster4
Glyma.18G263900,-0.677530302,R25_FC,cluster3
Glyma.18G265100,-0.666287462,R25_FC,cluster3
Glyma.18G265800,5.517237472,R25_FC,cluster8
Glyma.18G265900,2.156400502,R25_FC,cluster7
Glyma.18G267100,1.616270113,R25_FC,cluster9
Glyma.18G267900,5.496420001,R25_FC,cluster1
Glyma.18G268100,4.829842933,R25_FC,cluster8
Glyma.18G268200,7.480944072,R25_FC,cluster2
Glyma.18G268300,2.055172993,R25_FC,cluster7
Glyma.18G269200,1.664881401,R25_FC,cluster9
Glyma.18G270300,-1.011894064,R25_FC,cluster3
Glyma.18G271300,6.726806296,R25_FC,cluster2
Glyma.18G271400,2.944863642,R25_FC,cluster4
Glyma.18G271700,1.336651687,R25_FC,cluster9
Glyma.18G271900,1.481503237,R25_FC,cluster9
Glyma.18G272000,0.495495188,R25_FC,cluster9
Glyma.18G273200,5.140259423,R25_FC,cluster8
Glyma.18G275600,-0.787347049,R25_FC,cluster3
Glyma.18G276800,0.905392941,R25_FC,cluster9
Glyma.18G277300,1.738639054,R25_FC,cluster9
Glyma.18G281400,3.28700498,R25_FC,cluster7
Glyma.18G281700,2.18227102,R25_FC,cluster4
Glyma.18G282100,-1.053010729,R25_FC,cluster3
Glyma.18G282200,-1.263024618,R25_FC,cluster3
Glyma.18G282800,0.570905249,R25_FC,cluster9
Glyma.18G283100,0.298922987,R25_FC,cluster9
Glyma.18G283500,-1.603108684,R25_FC,cluster3
Glyma.18G284000,-0.764943498,R25_FC,cluster3
Glyma.18G285500,0.853826616,R25_FC,cluster9
Glyma.18G285800,5.198216165,R25_FC,cluster8
Glyma.18G286451,1.694532846,R25_FC,cluster9
Glyma.18G286500,-1.25523745,R25_FC,cluster3
Glyma.18G286900,2.297585936,R25_FC,cluster4
Glyma.18G287100,1.514649028,R25_FC,cluster9
Glyma.18G287200,2.967059289,R25_FC,cluster7
Glyma.18G287400,0.744738992,R25_FC,cluster9
